id,relaxation_step_number,formation_energy_ev_natom,bandgap_energy_ev
460,0,-0.2802012464417203,0.97438583
460,1,0.2758412351977313,1.03466336
460,2,0.27499438207087223,1.07635778
460,3,0.27471519832033664,1.09360441
460,4,0.2744773501945019,1.10559947
460,5,0.2743383036249725,1.10846148
460,6,0.27424899988545803,1.10626164
460,7,0.2741976886318298,1.10319078
460,8,0.2741580130168586,1.10071615
460,9,0.2741297523789399,1.09988436
460,10,0.2741069902003801,1.10035555
460,11,0.2741183880061726,1.09889621
460,12,0.2740761173845385,1.10066347
460,13,0.2740670764433162,1.1009636
460,14,0.2740567180080689,1.10068037
460,15,0.27405179613197106,1.10004865
460,16,0.2740477948827902,1.09928289
460,17,0.2740443036236684,1.09864325
460,18,0.2740412558159733,1.0983441999999999
460,19,0.2740387064477545,1.09841424
460,20,0.2740367098704155,1.0987356000000001
460,21,0.2740349670602882,1.09907161
460,22,0.2740338611329207,1.09922896
461,0,-0.1100173857412301,2.26047824
461,1,0.10768313387416127,2.34582406
461,2,0.10745469167886768,2.37317228
461,3,0.10738315605522077,2.3802
461,4,0.10733030074334238,2.38191064
461,5,0.10731322855463077,2.37967417
461,6,0.10729870980867418,2.37679539
461,7,0.10728952261160883,2.37559862
461,8,0.10728207043030123,2.37556451
461,9,0.1072761410523526,2.37594366
461,10,0.10727107730417627,2.37611725
461,11,0.10726773386522837,2.37576298
461,12,0.10726567043093382,2.37505254
461,13,0.10726410012466657,2.37431648
461,14,0.10726259542934713,2.37381945
461,15,0.1072613354335772,2.3737701
461,16,0.10726035105108167,2.37401777
461,17,0.10725966792961117,2.37428306
461,18,0.10725925511906098,2.37440275
462,0,-0.15823517343960702,1.29364793
462,1,0.16949995091636086,1.44447598
462,2,0.155226339265937,1.36436503
462,3,0.1547875850883429,1.38403799
462,4,0.15457669758689008,1.40543595
462,5,0.15443851176314638,1.40641634
462,6,0.1543434842642455,1.39888039
462,7,0.15429468259753776,1.39927832
462,8,0.15426847341586836,1.40744532
462,9,0.15425249261170393,1.4078197000000001
462,10,0.15424298760990496,1.40697411
462,11,0.15423569593622233,1.40752307
462,12,0.1542292117665056,1.40781296
462,13,0.15422596594362406,1.40790941
462,14,0.1542226126002788,1.40836517
462,15,0.15421842259456753,1.40867736
462,16,0.15421627425894258,1.40940889
462,17,0.1542145767598413,1.40965975
462,18,0.15421326010255146,1.40997616
462,19,0.1542125392552407,1.41006008
463,0,-0.14209522722921974,2.15580052
463,1,0.13906803723330086,2.22570428
463,2,0.13850952691427665,2.26078139
463,3,0.13821018066664692,2.29011156
463,4,0.13807074691612795,2.29722076
463,5,0.13800182347949885,2.29679529
463,6,0.13796972910313346,2.29556807
463,7,0.13795165223200456,2.29448996
463,8,0.13794290566693235,2.29364283
463,9,0.13793846097541973,2.29287137
463,10,0.1379359037946415,2.2919049
463,11,0.1379343256667198,2.29147056
463,12,0.13793325753795216,2.29126216
463,13,0.1379325128527853,2.29147076
463,14,0.13793218035061727,2.29181777
463,15,0.1379320500382164,2.29211137
465,0,-0.3239281948481221,0.37447485
465,1,0.31952850986272097,0.40492629
465,2,0.31823266046558274,0.42448795
465,3,0.3174262654829363,0.44652953
465,4,0.31703728483989835,0.45373967
465,5,0.31675992297095945,0.00536525
465,6,0.3166313629662909,0.00548129
465,7,0.3165550023550168,0.00552274
465,8,0.3165221329800261,0.00563605
465,9,0.3165078554775391,0.00582939
465,10,0.3165000417175179,0.00598475
465,11,0.31649460672269925,0.00605216
465,12,0.31649052109059994,0.00601407
465,13,0.31648759797462844,0.00592548
465,14,0.31648543174014776,0.00581641
465,15,0.3164842392470746,0.00573909
465,16,0.31648415859308443,0.00569784
466,0,0.2737754894587852,1.54197711
467,0,-0.011366297512722667,0.93225314
467,1,0.011371880009392044,0.9330607
467,2,0.01136796719947597,0.93256427
468,0,-0.16841703078171122,0.76306248
468,1,0.1684218051377684,0.76468494
468,2,0.16841775013745064,0.76386742
468,3,0.16841837077663513,0.764141
468,4,0.16841893451783108,0.76423784
469,0,-0.3526778955529153,0.8308145
469,1,0.35263527805000194,0.82675081
469,2,0.3526145939940761,0.82645926
469,3,0.3525857677414024,0.82613202
469,4,0.35257235775134177,0.82615822
469,5,0.3525590458775696,0.82676351
469,6,0.3525468568113865,0.82563719
469,7,0.3525413708666747,0.82512865
469,8,0.3525356871250551,0.82388007
469,9,0.35253340525741805,0.82339877
469,10,0.3525317496132629,0.8234938
469,11,0.35253074962383835,0.82341546
469,12,0.3525300343062554,0.82356779
470,0,-0.10757703560102527,3.00065767
470,1,0.10727628184667992,3.01126153
470,2,0.10694929997953297,3.02957747
470,3,0.1065839640386912,3.04663186
470,4,0.10612768185637833,3.07357965
470,5,0.10603634903873173,3.1061157
470,6,0.10587156778910868,3.10019197
470,7,0.10589480091311998,3.09326256
470,8,0.10581611372344923,3.09787755
470,9,0.1058274256047298,3.09660081
470,10,0.10581174934941373,3.09686142
470,11,0.10581653903955156,3.09703341
470,12,0.10581255060060356,3.09699441
470,13,0.10581476778952492,3.09716018
470,14,0.10581419028767414,3.09748433
471,0,0.09359018817121978,1.34535841
472,0,-0.26411238696709916,2.28441691
472,1,0.2641123716512084,2.28441745
472,2,0.2641122285240272,2.28440594
472,3,0.2641121504075272,2.28449143
472,4,0.2641119938471093,2.28461451
472,5,0.2641119316467666,2.28461743
472,6,0.2641118494557304,2.28461486
472,7,0.2641118388328323,2.28451857
472,8,0.2641117963412398,2.28428694
472,9,0.2641117716484587,2.28423088
473,0,-0.20043731217811,2.45563971
473,1,0.1995433325009799,2.48249786
473,2,0.19875431780747024,2.50325697
473,3,0.19813220593277947,2.54269462
473,4,0.19813688999420265,2.56051751
473,5,0.19792017874351586,2.55010971
473,6,0.1979039078105416,2.54947319
473,7,0.1978676565522619,2.54889313
473,8,0.19785947593845776,2.54823751
473,9,0.1978391340617236,2.54759008
473,10,0.19782826187110916,2.54480104
473,11,0.197810678746464,2.54375747
473,12,0.19779051312070808,2.54070188
473,13,0.19776751842982776,2.53507741
473,14,0.1977512112534896,2.53044251
473,15,0.19774148937358405,2.52763809
473,16,0.19773418249315,2.52492789
473,17,0.19772852280766529,2.52300379
473,18,0.19772359093622072,2.52073327
473,19,0.1977207128038572,2.52039425
473,20,0.1977185278065008,2.5195804
473,21,0.19771708406551625,2.51873123
473,22,0.1977161206195888,2.5183992
474,0,-0.3684933148815617,1.8518833
474,1,0.3684772580072604,1.85239508
474,2,0.36848280425147095,1.84660382
474,3,0.3684689229976357,1.85047882
474,4,0.3684668567530025,1.84853238
474,5,0.3684623192475556,1.84964268
474,6,0.3684614061239699,1.84993957
474,7,0.3684595098729915,1.85204933
474,8,0.3684569186225417,1.85208875
474,9,0.3684557692486123,1.85072028
474,10,0.3684548517503572,1.85239889
474,11,0.3684539717505686,1.85124732
474,12,0.3684526723736781,1.8513395000000001
474,13,0.3684510067523661,1.85260893
474,14,0.3684499411247089,1.85359564
474,15,0.368448804874788,1.85425786
474,16,0.3684479461207957,1.85415738
474,17,0.3684472855002241,1.85366759
474,18,0.3684467611219589,1.8533108
474,19,0.3684463042554853,1.85307012
475,0,-0.20329806117842963,2.76354078
475,1,0.20009987952107625,2.87510175
475,2,0.19993955535028365,2.89862899
475,3,0.19992717201603227,2.89874795
475,4,0.1999225628514978,2.89727043
475,5,0.19992197868305084,2.8970194
475,6,0.1999214445186226,2.89715033
476,0,-0.19879362702340586,1.25987832
476,1,0.19537123764166608,1.33761757
476,2,0.194644277326006,1.36475004
476,3,0.19396316638449207,1.37768666
476,4,0.19362934637683796,1.37845297
476,5,0.1934835638894583,1.37736816
476,6,0.19340856044436805,1.37766751
476,7,0.19337050669491876,1.37894892
476,8,0.19335153763677226,1.38005954
476,9,0.19333819045641576,1.38066507
476,10,0.1933287613792345,1.38060425
476,11,0.19332169169501867,1.38012633
476,12,0.1933159323198197,1.37956713
476,13,0.19331085419253213,1.37912256
476,14,0.19330693419760792,1.37896096
476,15,0.19330426075612195,1.37903187
476,16,0.19330221952259308,1.37915476
476,17,0.19330045419337694,1.37920073
476,18,0.19329897108036675,1.37917061
476,19,0.19329762013512666,1.37904146
476,20,0.19329659544382596,1.37892912
476,21,0.19329560513142496,1.3788755
476,22,0.1932948920148192,1.37883213
476,23,0.1932944116924773,1.37882003
476,24,0.19329402824951106,1.37878754
476,25,0.19329378701513636,1.37874448
476,26,0.1932934232536354,1.3787263
477,0,-0.5264287295813119,0.97524184
477,1,0.5263825183374138,0.96559598
477,2,0.5263721670871746,0.96641951
477,3,0.5263646102048369,0.9657966999999998
477,4,0.5263601052047306,0.96430999
477,5,0.5263569533326518,0.96252887
477,6,0.5263549039591453,0.961023
477,7,0.5263535920767026,0.9599697
477,8,0.5263529602052586,0.95979232
477,9,0.5263525264581403,0.95989168
478,0,-0.21726125498389592,2.94253933
478,1,0.21726046779804165,2.94302466
478,2,0.2172612527965612,2.94244714
478,3,0.21726025623138406,2.94290345
478,4,0.2172608984210456,2.9426576
478,5,0.2172605621672119,2.94280264
478,6,0.2172608915452656,2.94258612
478,7,0.2172604974839487,2.94282372
478,8,0.21726078779465752,2.94272269
479,0,-0.21756656795332674,1.22213135
479,1,0.21355545295591585,1.31245174
479,2,0.2128678648296045,1.34979841
479,3,0.2126396673338604,1.36134304
479,4,0.21251074669635275,1.36603308
479,5,0.21245028170596925,1.36603683
479,6,0.21241268919766296,1.36523253
479,7,0.2123902291896229,1.36476593
479,8,0.2123739854505402,1.36479196
479,9,0.212361044195859,1.36557948
479,10,0.21234976857158472,1.36683497
479,11,0.21233922856481516,1.36828182
479,12,0.2123283316905145,1.36969885
479,13,0.2123184567062708,1.37059307
479,14,0.21231014168733964,1.37080173
479,15,0.21230417982224026,1.37037346
479,16,0.21229938232863788,1.36970457
479,17,0.21229511981800894,1.36905971
479,18,0.21229075982773796,1.36864691
479,19,0.21228739169600885,1.36854707
479,20,0.21228303670795867,1.36879684
479,21,0.21228060044450106,1.36889194
479,22,0.21227780231129145,1.36869696
479,23,0.21227596795142745,1.36817357
479,24,0.2122745292035688,1.36720897
479,25,0.21227294544587494,1.36612251
479,26,0.21227121982519748,1.36504663
479,27,0.2122695104480954,1.36440178
479,28,0.21226769356871955,1.36423973
479,29,0.21226620294328316,1.36442158
479,30,0.21226504857622785,1.3646336000000001
480,0,-0.10072524035422248,0.9781706
480,1,0.10073063534946414,0.97960223
480,2,0.10072406659674016,0.97825795
480,3,0.10073048493723036,0.97947961
480,4,0.10072543243950348,0.9787601
481,0,0.16217020310250518,2.59949896
482,0,-0.267805025960115,1.38029356
482,1,0.26412438501211,1.43882493
482,2,0.2634749056414876,1.46950007
482,3,0.2630121512629557,1.46901247
482,4,0.2626629337646591,1.46558379
482,5,0.26256276501953835,1.46447625
482,6,0.26246233408528497,1.46664957
482,7,0.2624202978404355,1.46941364
482,8,0.2623879162638332,1.47114824
482,9,0.26236680658257683,1.46981498
482,10,0.2623465668875724,1.46598714
482,11,0.26233048345602583,1.46156489
482,12,0.262317315027758,1.45844396
482,13,0.2623074228358746,1.45749055
482,14,0.26229963563309866,1.45840153
482,15,0.26229350096400594,1.46007737
482,16,0.2622886903191102,1.46146271
482,17,0.2622849162617058,1.46194473
482,18,0.2622818415693473,1.46164286
482,19,0.26227914187984425,1.46103747
482,20,0.2622769431400229,1.46058095
482,21,0.26227480313536944,1.46067664
482,22,0.26227313157505705,1.46117933
482,23,0.26227175158055616,1.46197765
482,24,0.2622707872069441,1.46257604
482,25,0.2622700081337825,1.46294645
483,0,-0.14123002662017825,1.69733568
483,1,0.14122487662461936,1.69332403
484,0,-0.0996188274166343,2.72039538
484,1,0.09750779648129536,2.80562564
484,2,0.0972609855398332,2.82316318
484,3,0.0970937199144828,2.83548209
484,4,0.09704914397843822,2.83674376
484,5,0.09702556303636813,2.83603156
484,6,0.09701267460513917,2.83514369
484,7,0.09700349116428696,2.83453357
484,8,0.09699766991616343,2.83420083
484,9,0.0969936127330584,2.83396882
484,10,0.0969912405435025,2.83381432
484,11,0.09698992804260342,2.83372805
484,12,0.09698931335151427,2.8336785
484,13,0.09698889647552278,2.8336785
484,14,0.09698849304186297,2.83370773
485,0,-0.22169585182382434,2.00844695
485,1,0.2201902827619051,2.09889739
485,2,0.21930915493612704,2.12827752
485,3,0.21889574869419448,2.10497728
485,4,0.2185288240070804,2.1014121
485,5,0.21846248870133425,2.11595872
485,6,0.2183925271310727,2.11566702
485,7,0.2183809830694372,2.11139278
485,8,0.21835894775904308,2.11296035
485,9,0.21835392963112102,2.11567118
485,10,0.21834806400875093,2.11582796
485,11,0.21834558837326767,2.11491696
485,12,0.2183434764992853,2.1151949
485,13,0.21834250744177552,2.11583576
485,14,0.2183420374421985,2.11594464
485,15,0.21834179275174392,2.11561753
485,16,0.2183413502643816,2.11551688
485,17,0.21834114337252689,2.11576538
486,0,0.18460566226622174,1.74839313
487,0,-0.1776168440846959,1.48887935
487,1,0.1744376234637457,1.56486786
487,2,0.173712294708821,1.58033779
487,3,0.17333045190753182,1.60235231
487,4,0.1730786747066304,1.61556643
487,5,0.1729013009571645,1.6216455
487,6,0.17279155657888626,1.62188742
487,7,0.17274315971008036,1.61942427
487,8,0.17272589315325604,1.61863595
487,9,0.17271788721700432,1.61895274
487,10,0.1727135900182475,1.6194522
487,11,0.1727109187595488,1.62049691
487,12,0.17270927752178974,1.62059465
487,13,0.1727080731507158,1.6211561
487,14,0.17270732938413855,1.62074901
487,15,0.17270687501877546,1.62086464
488,0,-0.0734621655283263,0.8015776
488,1,0.07090275990776718,0.83193387
488,2,0.06910047333803959,0.87423982
488,3,0.06816213272031746,0.91923358
488,4,0.06800130831834393,0.92096491
488,5,0.0678968492684362,0.92452475
488,6,0.06786520083551295,0.92188859
488,7,0.06785394863982219,0.92113802
488,8,0.06785171457522665,0.92284067
488,9,0.06784793833503501,0.9227771
488,10,0.06784563425753731,0.92265145
488,11,0.06784529803553596,0.92337076
488,12,0.06784503615563152,0.92368645
488,13,0.0678439399052877,0.92355636
489,0,-0.2651761728247948,2.02791987
489,1,0.26514753906667465,2.02741424
489,2,0.2651399490696349,2.02842194
489,3,0.2651350959422416,2.02899444
489,4,0.2651318146945414,2.02901509
489,5,0.2651305865674658,2.02876176
489,6,0.26513013469411817,2.02863154
490,0,0.060831409555248676,2.8162227000000004
491,0,-0.2626783974119462,2.24823127
491,1,0.26267763324540283,2.24514074
491,2,0.2626769490780134,2.24708192
492,0,-0.07616991170834808,3.21929883
492,1,0.07617180253873812,3.21705186
493,0,-0.23402271952363662,1.63095226
493,1,0.23210651577755925,1.67707428
493,2,0.2311547592216812,1.7416356
493,3,0.23091332110197985,1.76398758
493,4,0.2304317310881743,1.73164914
493,5,0.2304218751487497,1.7360613999999999
493,6,0.23026649110761355,1.73881084
493,7,0.23025497672279016,1.73736991
493,8,0.23022189734547285,1.74128862
493,9,0.23021140608761925,1.74145898
493,10,0.2301918010925874,1.74400762
493,11,0.23018005891572105,1.7434343
493,12,0.2301677123432455,1.74364648
493,13,0.2301535879632865,1.74512083
493,14,0.23014562078969905,1.74268634
493,15,0.23013834734229024,1.7428921999999998
493,16,0.2301336711025215,1.74246494
493,17,0.2301298642123584,1.74153172
493,18,0.2301275957688631,1.74145552
493,19,0.2301264298512251,1.74078982
493,20,0.2301256076498248,1.74061729
493,21,0.2301247139075713,1.74031491
493,22,0.2301240076485556,1.73996764
494,0,-0.06040712143658311,3.69268507
494,1,0.0604087380997953,3.6910733000000002
495,0,-0.2034478475616197,1.21169944
495,1,0.2004454713096493,1.27113505
495,2,0.19962855945777847,1.29449823
495,3,0.19882593256625114,1.31596919
495,4,0.19851781038596528,1.32528866
495,5,0.19835490069453954,1.32555584
495,6,0.19826864194328664,1.32724238
495,7,0.19821569194391486,1.32884751
495,8,0.19818998756818476,1.33052059
495,9,0.19817204349237727,1.33111737
495,10,0.19815768850094173,1.33072144
495,11,0.1981458997579466,1.32966758
495,12,0.19813667164271465,1.32867614
495,13,0.19812928381725212,1.32813175
495,14,0.19812346476101084,1.32807256
495,15,0.1981189816251572,1.32827141
495,16,0.19811521537121732,1.32841877
495,17,0.19811163132544607,1.32833408
495,18,0.1981087300737272,1.32786618
495,19,0.19810569881883566,1.32753033
495,20,0.1981028600675927,1.32701381
495,21,0.19810023506579452,1.32666297
495,22,0.19809847757642274,1.32650669
495,23,0.19809699288089175,1.32662179
495,24,0.1980959894353873,1.32670789
495,25,0.19809501069175892,1.32674811
495,26,0.1980941450710816,1.32656178
495,27,0.1980932566402771,1.32630612
495,28,0.19809250039543255,1.32603154
495,29,0.19809192381217144,1.32591284
495,30,0.19809160507065826,1.32590939
496,0,-0.1625524572955328,2.53776862
496,1,0.16255180145890336,2.5351863999999997
497,0,-0.13549898701967322,0.86746986
497,1,0.13550232701163625,0.86888207
497,2,0.1354986744991038,0.86871109
497,3,0.13549926012274227,0.86867569
498,0,-0.15255861401783477,2.24900927
498,1,0.15040690932437428,2.32537771
498,2,0.1499985333884979,2.36235621
498,3,0.14985777870606398,2.3672812999999997
498,4,0.14976163713981805,2.36645128
498,5,0.14971987620810978,2.36644324
498,6,0.14968770370614948,2.3673848
498,7,0.1496695468267717,2.36811164
498,8,0.1496555218272988,2.36871308
498,9,0.14964671745474334,2.3686337
498,10,0.14964047307330475,2.36822168
498,11,0.14963636713218875,2.36773377
498,12,0.14963357463784632,2.36751577
498,13,0.14963159806939075,2.36759811
498,14,0.14962995683163172,2.36790098
498,15,0.14962866307541844,2.36821435
498,16,0.149627771206724,2.36837432
498,17,0.14962718807510098,2.36832452
498,18,0.14962672994442985,2.368162
499,0,-0.38630579536402365,1.62170161
499,1,0.3863049463052448,1.62165446
499,2,0.3863033706784336,1.62127203
499,3,0.3863029266176454,1.62097515
499,4,0.3863022778568848,1.62064778
499,5,0.3863021203687822,1.62037423
500,0,-0.1636589302233915,2.07916433
500,1,0.16085904960164046,2.14868237
500,2,0.16015264084671801,2.1857745
500,3,0.1597702330309403,2.20575735
500,4,0.15957076084305302,2.21370153
500,5,0.15948204521919251,2.21569126
500,6,0.1594298714735487,2.21506145
500,7,0.15940189084176382,2.21316483
500,8,0.15938903397000104,2.21348146
500,9,0.15938262021336413,2.213294
500,10,0.15937944584948127,2.21270437
500,11,0.15937793177727144,2.21198612
500,12,0.15937709740683206,2.21133434
500,13,0.15937668459628185,2.21088192
501,0,-0.10995566112342203,3.16989011
501,1,0.10983665893945728,3.17319946
501,2,0.10964606706238557,3.17965791
501,3,0.1094078280038957,3.19029394
501,4,0.10910938019151216,3.20465355
501,5,0.10870495800645584,3.22362756
501,6,0.10835420549938136,3.25827799
501,7,0.10841074706149813,3.28258922
501,8,0.1082513864412249,3.26862471
501,9,0.10824300674812548,3.26770926
501,10,0.10821451706306108,3.26668192
501,11,0.1082213220615813,3.26439054
501,12,0.10821259268595897,3.26487574
501,13,0.10821668612607027,3.26407557
501,14,0.10821279018728093,3.26437373
501,15,0.10821565581409233,3.26390742
501,16,0.1082150983165775,3.26396937
501,17,0.10821408706760847,3.26418284
501,18,0.10821407237472158,3.26423536
502,0,-0.3464825345145073,0.18433597
502,1,0.3408505982770293,0.25615412
502,2,0.3396039776271209,0.27483293
502,3,0.3394627001216577,0.27098921
502,4,0.33934185639736825,0.26479326
502,5,0.3393047195095278,0.26335486
502,6,0.3392763432748325,0.26463518
502,7,0.33926232765224995,0.2666886
502,8,0.3392489470206783,0.26962062
502,9,0.33924169327292475,0.27098376
502,10,0.33923808514373377,0.27088597
502,11,0.3392362495105772,0.27051427
502,12,0.3392349182649923,0.27053445
502,13,0.33923404136658064,0.27100659
502,14,0.33923353263162426,0.27147238
502,15,0.33923325263458537,0.27172702
503,0,-0.06881320726733975,3.62908555
503,1,0.06881490893647424,3.62742433
504,0,-0.03751485061002313,4.47875312
504,1,0.0375161831107107,4.47751513
504,2,0.037516773109018686,4.47690311
505,0,0.020896176056339755,1.72668217
506,0,-0.20942619934430695,0.66465185
506,1,0.2093823796531069,0.66531434
506,2,0.2091826756077353,0.66377724
506,3,0.209189685574529,0.66587531
506,4,0.2091090465182788,0.66196431
506,5,0.20904178934870288,0.65799342
506,6,0.20898144746752226,0.65341369
506,7,0.20893644716124984,0.65062119
506,8,0.20890258463623468,0.64851248
506,9,0.2090743536973605,0.65655055
506,10,0.2089385999715887,0.65560912
506,11,0.20889008839731105,0.65382668
506,12,0.20887447808490836,0.65338959
506,13,0.2088427252783731,0.65304452
506,14,0.20883631777905973,0.65129138
506,15,0.20882647935650311,0.6530185000000001
506,16,0.2088167896363302,0.6539151999999999
506,17,0.20880207339359916,0.65410896
506,18,0.2087962049699854,0.65417816
506,19,0.2087897080855328,0.65331104
506,20,0.20878066590739766,0.65215937
506,21,0.20877950244539534,0.65037408
506,22,0.20877663779174327,0.65195905
506,23,0.20877590714007965,0.65222251
506,24,0.20877340028164326,0.65276156
506,25,0.20877222123090175,0.65263996
506,26,0.20877034152363194,0.6521880999999999
507,0,-0.17386169409292052,2.50256846
507,1,0.17301039033554844,2.52897704
507,2,0.17228596878339886,2.55140173
507,3,0.17168746752759034,2.59171006
507,4,0.1717012331573642,2.61671633
507,5,0.17149044190773566,2.60017033
507,6,0.1714835109669366,2.60493558
507,7,0.1714473084666679,2.60488451
507,8,0.1714473625361279,2.60261458
507,9,0.1714402356537903,2.60281599
507,10,0.17143919534646554,2.6030714
507,11,0.17143723346634945,2.60326537
508,0,-0.06155824172310531,3.88469473
508,1,0.0615622658870052,3.88235297
508,2,0.0615587967195097,3.8838961000000003
509,0,-0.11512664033034525,2.94713695
509,1,0.11326828939218105,3.02900826
509,2,0.1130979750178085,3.06372379
509,3,0.11279700907834922,3.06481395
509,4,0.11259199626692863,3.06546036
509,5,0.11254856251980527,3.06734501
509,6,0.11249574095018032,3.06725924
509,7,0.11247925470797783,3.06673784
509,8,0.1124667987733119,3.0649580000000003
509,9,0.11245983907883783,3.06536145
509,10,0.1124537034502282,3.06576419
509,11,0.1124516134541409,3.06622794
509,12,0.11244952657762043,3.06668867
509,13,0.11244814657857204,3.06722103
509,14,0.1124475925189472,3.06688461
509,15,0.11244698220707504,3.06643582
509,16,0.11244667314713296,3.06627623
509,17,0.1124465462680746,3.06595842
509,18,0.11244629502016323,3.06608037
510,0,-0.10475610998128104,3.594991
510,1,0.10475627279447508,3.59507201
510,2,0.10475660654265084,3.59513481
511,0,-0.12138366188082728,1.96781516
511,1,0.12049857469719427,1.9798282999999999
511,2,0.11954203375353245,2.00409477
511,3,0.11849618407723027,2.04407516
511,4,0.11750175407541975,2.09980379
511,5,0.11730977000297572,2.12274244
511,6,0.11722355938218244,2.12654016
511,7,0.11717025907273634,2.12273543
511,8,0.11713622781826415,2.11997529
511,9,0.11712532406818355,2.11920313
511,10,0.11711659594766388,2.1190357000000004
511,11,0.11711401375578134,2.1182957
511,12,0.11711239250871586,2.11743323
511,13,0.11711145126355404,2.11649898
511,14,0.11711087157891598,2.11620181
512,0,-0.07100797782186419,3.41935252
512,1,0.07101349115600898,3.41556755
512,2,0.07100859782440239,3.41803274
513,0,-0.3591029645895105,1.8065598
513,1,0.359099154593423,1.82605923
513,2,0.3590916670964361,1.81316441
513,3,0.3590864358420731,1.80799333
513,4,0.3590771470908294,1.81485904
513,5,0.3590767445939491,1.81600375
513,6,0.3590779008436584,1.81614813
513,7,0.3590755383402211,1.8168108
513,8,0.3590736927208127,1.81424216
513,9,0.3590729520965397,1.81336537
513,10,0.359071823972954,1.81263557
513,11,0.35907016021610616,1.81135199
513,12,0.35906942834117217,1.81152532
513,13,0.35906886771954305,1.81147434
513,14,0.3590683720904053,1.81225915
514,0,-0.3205710772635939,0.99480538
514,1,0.3174859035243571,0.99985392
514,2,0.3160153094540874,0.91889494
514,3,0.3151292841357645,0.91060749
514,4,0.3144389853878238,0.86960608
514,5,0.3138705969467992,0.87891359
514,6,0.3135295344509359,0.8787710999999999
514,7,0.31322263757829205,0.88932886
514,8,0.3129761650779983,0.87817647
514,9,0.3126544494625705,0.87324639
514,10,0.31233822914146003,0.85667869
514,11,0.3121608025867317,0.84167351
514,12,0.3120231954017072,0.83856801
514,13,0.3119574363154243,0.84288913
514,14,0.3119245857124042,0.84218559
514,15,0.31190492039968376,0.85049746
514,16,0.3118929788251989,0.84788996
514,17,0.3118835353961913,0.84574262
514,18,0.3118765107137733,0.84420442
514,19,0.3118719869598863,0.84433016
514,20,0.311869554752775,0.84424285
514,21,0.31186754913505865,0.84436267
514,22,0.3118661085136409,0.8439896000000001
514,23,0.3118650269607315,0.84342426
515,0,-0.15001345665950794,0.84540662
515,1,0.1500170060171513,0.84695957
515,2,0.15001355541244266,0.84562206
515,3,0.15001412666606484,0.84616034
515,4,0.1500139935160405,0.84621541
516,0,-0.2461336378564738,2.66161055
516,1,0.2450793156640429,2.6921709
516,2,0.24419642661086985,2.71726683
516,3,0.24360736972994346,2.77105313
516,4,0.2435144331684569,2.78045621
516,5,0.2434187091057538,2.76713391
516,6,0.2433976725387765,2.76498245
516,7,0.2433379009744385,2.76971501
516,8,0.2433392847251525,2.7717308999999997
516,9,0.243322915985118,2.7698674
516,10,0.2433200575433148,2.77164287
516,11,0.2433183437915432,2.77101625
516,12,0.24331514535333554,2.77185485
516,13,0.24331334159796825,2.77201536
516,14,0.24331368941602705,2.77214844
516,15,0.24331287473614796,2.77145981
516,16,0.2433122466027271,2.77129231
516,17,0.2433117328564549,2.77152571
517,0,-0.3511845684988657,1.01198976
517,1,0.35118294101266656,1.00966234
518,0,-0.36688705444703373,1.80003467
518,1,0.3669077694485168,1.8043314
518,2,0.3668735431983805,1.80101975
518,3,0.3668658825699822,1.79946606
518,4,0.3668633519509967,1.79897765
518,5,0.3668627606975861,1.79962017
518,6,0.3668566900705628,1.79705271
518,7,0.3668546288236029,1.79674761
518,8,0.3668527388254006,1.79434669
518,9,0.3668501344509423,1.79193014
518,10,0.3668490375730471,1.78915421
518,11,0.36684746132323204,1.78789362
518,12,0.3668467506986417,1.78848441
518,13,0.3668462163250297,1.7878375
518,14,0.3668459238224385,1.78836541
518,15,0.3668461325742101,1.78781607
518,16,0.3668459600703499,1.78831416
519,0,-0.28721676508212113,1.44807027
519,1,0.28721628445055103,1.44802026
519,2,0.2872149816357705,1.44778541
520,0,-0.11604652626829193,2.63803407
520,1,0.1139440993893004,2.74081673
520,2,0.11370309407539025,2.75919467
520,3,0.11355209001521872,2.76192679
520,4,0.1134993343930546,2.760135
520,5,0.11347064376877825,2.75712339
520,6,0.11345417158281634,2.75542707
520,7,0.11344117282988007,2.75474579
520,8,0.11343369283167705,2.7550033
520,9,0.11342790689013782,2.75546575
520,10,0.11342375314143285,2.75567881
520,11,0.11342069564307168,2.75539116
520,12,0.11341868189447267,2.7547075
520,13,0.1134170643899779,2.75391394
520,14,0.11341551689383778,2.75335156
520,15,0.1134141506463493,2.75323323
520,16,0.11341314188939575,2.75350772
520,17,0.11341252626607455,2.75390458
520,18,0.11341219220412313,2.75422088
520,19,0.11341206220549792,2.75433409
521,0,-0.1301133152901457,1.7818106
521,1,0.12855573435444967,1.8162078999999998
521,2,0.12723832373012556,1.85385719
521,3,0.12626793622985133,1.8801576
521,4,0.12602328372850025,1.90317137
521,5,0.12591100341523995,1.90532698
521,6,0.12581261215927952,1.90966009
521,7,0.1257911593438621,1.91078267
521,8,0.12577122090988269,1.91160799
521,9,0.12576651653944282,1.91104267
521,10,0.12576239248119234,1.9102709
521,11,0.12575985341754858,1.90984911
521,12,0.12575806529639522,1.91001358
521,13,0.12575714685226558,1.91037848
521,14,0.12575659621688828,1.9108192
522,0,-0.2479099503125326,1.67125552
522,1,0.2455060399915965,1.69559744
522,2,0.2447580165608088,1.74357572
522,3,0.2442722243722528,1.74499812
522,4,0.24401133186984225,1.74797887
