id,relaxation_step_number,lattice_vector_1_x,lattice_vector_1_y,lattice_vector_1_z,lattice_vector_2_x,lattice_vector_2_y,lattice_vector_2_z,lattice_vector_3_x,lattice_vector_3_y,lattice_vector_3_z
595,-1,5.528927,-0.005622,-0.031025,0.009263,9.407388,-0.042892,0.05682,0.045471,10.033536
596,-1,4.977175,0.022377,0.000539,-2.507796,4.298791,-0.005257,-0.002972,0.016035,13.459315
597,-1,9.821445,-0.032846,-0.090673,4.920437,2.883178,-0.038813,-0.179423,-0.031763,14.082925
598,-1,24.659138,1.2e-05,-0.082008,-8e-06,6.492188,-1.5e-05,-1.699262,-9e-06,6.273061
599,-1,6.31226,-0.031516,0.045329,-3.128688,5.482656,-0.009114,-0.173356,-0.064237,23.933507
600,-1,5.842287,0.001047,-0.026418,-2.921873,5.058036,0.023271,0.062958,-0.032754,13.881227
601,-1,10.166414,-0.003029,0.005629,0.003251,10.166383,0.005564,-0.005781,-0.005719,10.166605
602,-1,10.086327,-0.001326,0.003924,0.001443,10.086193,0.005956,-0.004059,-0.00605,10.08651
603,-1,9.8014,-0.154976,-0.194495,4.937294,2.766937,-0.138213,-0.148653,0.072726,13.838975
604,-1,24.457102,9e-06,-0.033796,-1.4e-05,6.298659,2e-05,-1.590841,-6e-06,6.016547
605,-1,4.956551,0.020359,0.000447,-2.495765,4.281958,-0.004673,-0.003031,0.014567,13.417747
606,-1,6.509794,0.019329,0.032946,-3.271027,5.628158,0.014679,-0.124006,-0.139719,24.271578
607,-1,9.20718,0.027216,-0.032887,-0.026442,9.206846,0.020076,0.032214,-0.020713,9.206682
608,-1,6.02456,-0.003671,0.031419,-3.008515,5.218555,-0.048447,-0.073824,0.089036,14.413243
609,-1,10.637362,0.109672,0.016607,-2.706582,4.578206,-0.016159,-0.022395,0.036862,14.186167
610,-1,9.497387,0.017126,-0.019508,-0.016691,9.497057,0.014749,0.019061,-0.015125,9.497156
611,-1,6.180036,0.208082,0.072897,-3.270682,5.248036,-0.009721,-0.273297,-0.135613,23.626717
612,-1,6.528174,0.122287,0.038714,-3.369445,5.592436,0.022392,-0.143432,-0.190502,24.274138
613,-1,12.362835,1.2e-05,-0.031155,-8e-06,3.136713,-2e-06,-1.504466,-5e-06,5.919324
614,-1,24.416906,1e-05,-0.020206,-1.7e-05,6.228415,2.9e-05,-1.543371,-4e-06,5.916275
615,-1,9.957818,0.004723,-0.004905,-0.004165,9.95783,0.009891,0.004553,-0.010294,9.957786
616,-1,5.803335,-0.008667,-0.060461,-2.893836,5.029747,0.061788,0.143216,-0.090255,13.801308
617,-1,10.751313,-0.025077,-0.056028,0.021167,9.172678,-0.033738,0.051292,0.035733,9.797636
618,-1,4.956551,0.020359,0.000447,-2.495765,4.281958,-0.004673,-0.003031,0.014567,13.417747
619,-1,4.960389,0.020412,0.002543,-2.497859,4.285318,-0.005196,-0.009826,0.013676,13.438332
620,-1,6.023921,-0.02888,0.212362,-2.992246,5.230478,-0.022767,-0.03461,0.025872,14.73694
621,-1,24.506076,1.2e-05,-0.036289,-1.5e-05,6.272568,1.7e-05,-1.557555,-5e-06,5.965482
622,-1,9.43344,0.01738,-0.018839,-0.017232,9.432925,0.01396,0.018487,-0.014153,9.433271
623,-1,9.736127,0.012653,-0.015532,-0.011795,9.736157,0.014181,0.014992,-0.014811,9.735879
624,-1,24.425685,1.4e-05,-0.009111,-2e-05,6.132079,3.5e-05,-1.462616,-3e-06,5.764939
625,-1,9.233368,0.02686,-0.032699,-0.026015,9.233086,0.020148,0.032005,-0.02083,9.23286
626,-1,24.269982,-1e-06,-0.012726,-1.3e-05,6.306689,3.7e-05,-1.643228,-6e-06,6.069469
627,-1,10.751313,-0.025077,-0.056028,0.021167,9.172678,-0.033738,0.051292,0.035733,9.797636
628,-1,24.012305,1e-06,0.066352,-2.6e-05,5.920204,9.1e-05,-1.390992,1e-06,5.525669
629,-1,9.090856,0.028182,-0.032595,-0.027836,9.090234,0.019142,0.032056,-0.019508,9.090442
630,-1,10.416917,0.162051,-0.097657,5.161025,3.077892,-0.080172,-0.862231,0.126316,14.59377
631,-1,4.939765,0.018394,0.002451,-2.485828,4.268484,-0.004613,-0.009886,0.012207,13.396763
632,-1,5.299976,0.052844,0.009259,-2.695597,4.563053,-0.015838,-0.025853,0.034948,14.154891
633,-1,24.579274,1.6e-05,-0.044963,-1.6e-05,6.272854,1e-05,-1.539859,-5e-06,5.950096
634,-1,10.448517,0.042619,0.747193,5.185592,3.088546,0.362544,0.879942,0.063865,14.529431
635,-1,9.251032,0.024776,-0.029184,-0.024221,9.250613,0.018358,0.028612,-0.018845,9.250631
636,-1,9.840744,-0.033286,-0.024724,0.028394,8.452861,-0.005746,0.022474,0.005204,9.084719
637,-1,6.683476,-0.11371,0.009535,-3.242052,5.845229,0.025648,-0.037154,-0.126902,24.621114
638,-1,10.101142,0.035957,-0.094991,5.040151,2.970135,-0.036784,-0.103146,-0.05156,14.409268
639,-1,6.438597,0.148343,0.04779,-3.347485,5.501824,0.014352,-0.17782,-0.178152,24.106382
640,-1,6.729633,-0.106507,0.006312,-3.271256,5.881573,0.030946,-0.024479,-0.142456,24.701485
641,-1,10.057092,0.0003,0.001455,-3.7e-05,10.057015,0.007101,-0.001658,-0.007296,10.057211
642,-1,6.557913,-0.113287,0.019713,-3.179966,5.73632,0.012357,-0.076529,-0.093509,24.396587
643,-1,24.731807,1.2e-05,-0.100549,-6e-06,6.57132,-2.8e-05,-1.746029,-1e-05,6.380097
644,-1,6.550478,-0.054394,0.024463,-3.227336,5.700349,0.014866,-0.093255,-0.117757,24.365975
645,-1,9.645992,0.013262,-0.015052,-0.012762,9.645785,0.01332,0.014626,-0.013722,9.645816
646,-1,6.140913,-0.02083,-0.041948,-3.052052,5.327892,0.038177,0.097299,-0.052268,14.440559
647,-1,6.438597,0.148343,0.04779,-3.347485,5.501824,0.014352,-0.17782,-0.178152,24.106382
648,-1,9.957553,-0.042834,-0.033065,0.036538,8.552492,-0.009595,0.030168,0.009637,9.180101
649,-1,9.508958,0.017583,-0.020554,-0.017004,9.508708,0.015393,0.020053,-0.015864,9.508684
650,-1,4.894678,0.014303,0.00017,-2.459671,4.231457,-0.002923,-0.003211,0.010161,13.293041
651,-1,9.840744,-0.033286,-0.024724,0.028394,8.452861,-0.005746,0.022474,0.005204,9.084719
652,-1,10.475769,-0.026859,-0.046269,0.022753,8.954374,-0.025251,0.042307,0.02646,9.581642
653,-1,24.783423,3.1e-05,-0.053707,-2.1e-05,6.150998,-0.0,-1.390425,-4e-06,5.716923
654,-1,9.565904,0.014965,-0.016757,-0.01457,9.565596,0.013712,0.016348,-0.014054,9.565722
655,-1,10.449092,0.034523,-0.116775,5.214818,3.077664,-0.03457,-0.15664,-0.114784,14.922015
656,-1,10.298761,-0.026974,-0.03958,0.022891,8.813428,-0.019773,0.036146,0.020454,9.442508
657,-1,5.277432,0.050799,0.008119,-2.682519,4.544539,-0.014993,-0.022515,0.033925,14.10303
658,-1,9.389588,0.01982,-0.022542,-0.019452,9.389158,0.015677,0.022088,-0.016021,9.389323
659,-1,24.432878,9e-06,-0.027616,-1.5e-05,6.272282,2.4e-05,-1.575252,-5e-06,5.980868
660,-1,9.988576,0.002461,-0.001296,-0.002158,9.988477,0.008137,0.001056,-0.008367,9.988646
661,-1,3.243358,0.007864,0.017279,-1.628212,2.804993,0.006015,-0.065172,-0.065971,12.115696
662,-1,24.385489,1.4e-05,0.004479,-2.3e-05,6.061835,4.5e-05,-1.415146,-2e-06,5.664668
663,-1,24.718476,2.9e-05,-0.043805,-2.1e-05,6.133223,7e-06,-1.39183,-3e-06,5.703395
664,-1,9.555856,0.013872,-0.014571,-0.01373,9.555413,0.012459,0.014259,-0.012633,9.555753
665,-1,10.05609,-0.041166,-0.036134,0.035089,8.629851,-0.012606,0.032992,0.012902,9.25696
666,-1,6.706554,-0.110108,0.007923,-3.256654,5.863401,0.028297,-0.030816,-0.134679,24.661299
667,-1,6.261404,0.060637,0.055932,-3.183301,5.392417,-0.009348,-0.211795,-0.091689,23.815511
668,-1,9.311024,0.020887,-0.023107,-0.020733,9.310438,0.01546,0.022714,-0.015672,9.310789
669,-1,9.246462,0.026682,-0.032605,-0.025801,9.246206,0.020184,0.031901,-0.020888,9.245949
670,-1,9.233368,0.02686,-0.032699,-0.026015,9.233086,0.020148,0.032005,-0.02083,9.23286
671,-1,5.705829,-0.002755,-0.058926,-2.850247,4.942313,0.060888,0.14031,-0.08977,13.617996
672,-1,24.764809,1.7e-05,-0.095633,-8e-06,6.501361,-2.5e-05,-1.680863,-9e-06,6.264439
673,-1,5.044806,0.028514,0.00396,-2.547032,4.354331,-0.007791,-0.012983,0.019105,13.614898
674,-1,11.170992,-0.010771,-0.066163,0.008831,9.497201,-0.046383,0.060606,0.049291,10.122318
675,-1,6.568858,0.048564,0.030232,-3.325755,5.664627,0.022579,-0.112681,-0.16854,24.368535
676,-1,12.136047,6e-06,0.013371,-1.2e-05,2.995653,3e-05,-1.385372,-0.0,5.579782
677,-1,9.750573,-0.038708,-0.080243,4.886718,2.854624,-0.035861,-0.158783,-0.020824,13.96209
678,-1,4.935926,0.01834,0.000355,-2.483734,4.265124,-0.00409,-0.003091,0.013098,13.376178
679,-1,4.896597,0.01433,0.001218,-2.460718,4.233137,-0.003185,-0.006609,0.009715,13.303333
680,-1,6.203115,0.211684,0.071285,-3.285284,5.266208,-0.007072,-0.26696,-0.14339,23.666902
681,-1,5.129223,0.036615,0.005377,-2.596205,4.423345,-0.010386,-0.016141,0.024535,13.791465
682,-1,9.963203,-0.021111,-0.111544,4.987885,2.940297,-0.044726,-0.220703,-0.053645,14.324561
683,-1,6.732369,-0.066044,0.008942,-3.307703,5.86365,0.033501,-0.033517,-0.161214,24.694472
684,-1,6.574331,0.12949,0.035491,-3.398649,5.628781,0.02769,-0.130757,-0.206056,24.354509
685,-1,12.265942,1.1e-05,-0.006434,-1.2e-05,3.031204,1.5e-05,-1.379753,-2e-06,5.633895
686,-1,12.378279,8e-06,-0.048431,-4e-06,3.259425,-1.3e-05,-1.697155,-9e-06,6.293354
687,-1,24.489575,1e-05,-0.038747,-1.4e-05,6.307547,1.6e-05,-1.590138,-6e-06,6.023311
688,-1,24.432878,9e-06,-0.027616,-1.5e-05,6.272282,2.4e-05,-1.575252,-5e-06,5.980868
689,-1,6.743315,0.095807,0.019461,-3.453492,5.791957,0.043723,-0.069669,-0.236245,24.666419
690,-1,9.972154,-0.044027,-0.034107,0.037556,8.564946,-0.010077,0.031129,0.010191,9.192023
691,-1,9.922886,-0.044861,-0.032573,0.03828,8.526267,-0.008571,0.029717,0.008558,9.153594
692,-1,9.374971,0.020633,-0.023776,-0.020193,9.374569,0.016249,0.023289,-0.016644,9.374673
693,-1,9.62707,-0.206038,-0.830456,4.878956,2.845427,-0.386821,-1.442295,-0.105395,14.290439
694,-1,4.832804,0.008247,-0.000106,-2.423576,4.180957,-0.001173,-0.003391,0.005755,13.168335
695,-1,10.181032,-0.003843,0.006863,0.003991,10.180972,0.004992,-0.006981,-0.005096,10.181254
696,-1,12.183437,-0.0,-0.018723,-5e-06,3.206099,1e-05,-1.705584,-7e-06,6.212183
697,-1,6.498849,-0.142523,0.022427,-3.125238,5.699851,0.004457,-0.087854,-0.064688,24.29963
698,-1,6.689723,0.147497,0.027434,-3.471658,5.719642,0.040934,-0.099069,-0.24494,24.555436
699,-1,9.942952,-0.04164,-0.032022,0.03552,8.540038,-0.009114,0.029206,0.009083,9.168178
700,-1,10.167938,-0.003665,0.006769,0.003778,10.167852,0.004955,-0.006877,-0.005037,10.168165
701,-1,6.371107,-0.081057,0.006825,-3.11442,5.558265,-0.002184,-0.021336,-0.000538,15.576883
702,-1,9.089333,0.028817,-0.033735,-0.028363,9.088765,0.019751,0.033152,-0.020189,9.088881
703,-1,5.543528,-0.006816,-0.032068,0.011298,9.432296,-0.043854,0.058743,0.046579,10.057382
704,-1,6.374613,-0.063397,0.438133,-3.141468,5.554924,0.016443,0.069477,-0.011575,15.687737
705,-1,10.081621,-0.033531,-0.033991,0.02855,8.64494,-0.01321,0.031008,0.013398,9.274205
706,-1,6.891182,-0.081296,-0.004968,-3.373469,6.008779,0.049488,0.019884,-0.196894,24.982783
707,-1,9.385019,0.021726,-0.025962,-0.021033,9.384752,0.017502,0.025377,-0.018065,9.384641
708,-1,9.874684,0.007696,-0.00889,-0.007026,9.874703,0.0115,0.008468,-0.011988,9.874571
709,-1,6.132993,-0.076381,0.226597,-3.003264,5.349668,-0.019163,-0.078985,0.001267,15.064214
710,-1,5.399394,-0.01934,-0.031692,0.032795,9.219859,-0.03554,0.058084,0.038007,9.840004
711,-1,10.112515,-0.001682,0.004112,0.00187,10.112434,0.006028,-0.004267,-0.006167,10.112688
712,-1,9.309501,0.021523,-0.024247,-0.02126,9.308969,0.016069,0.02381,-0.016353,9.309228
713,-1,6.502359,0.078222,0.037696,-3.318396,5.592187,0.017188,-0.140732,-0.163967,24.240965
714,-1,6.352338,-0.02034,0.006674,-3.158666,5.511402,0.001353,-0.014942,-0.012117,15.607058
715,-1,24.789561,0.0,-0.091946,-1e-05,6.448893,-2.4e-05,-1.631988,-8e-06,6.177696
716,-1,24.682304,5e-06,-0.107922,-2e-06,6.676257,-3.1e-05,-1.843779,-1.2e-05,6.553583
717,-1,9.806077,-0.035313,-0.024232,0.030136,8.426636,-0.004722,0.022023,0.004126,9.058212
718,-1,5.306322,-0.016593,-0.02703,0.028137,9.067777,-0.029643,0.049489,0.031417,9.691608
719,-1,6.589975,0.191985,0.03863,-3.460621,5.610982,0.032847,-0.141145,-0.238081,24.364082
720,-1,9.865718,0.058657,0.025184,4.916179,2.849988,0.011884,-0.186431,0.002074,13.863628
721,-1,10.481234,-0.022445,-0.044676,0.018975,8.955691,-0.025312,0.040834,0.026431,9.584304
722,-1,10.236634,0.040784,-0.120124,5.106614,3.01327,-0.04527,-0.095496,-0.071971,14.598272
723,-1,6.335338,-0.027914,0.043717,-3.143289,5.500828,-0.006465,-0.167019,-0.072014,23.973693
724,-1,5.194934,0.042724,0.00775,-2.634393,4.477205,-0.012659,-0.022755,0.02805,13.936756
725,-1,5.981417,-0.000202,-0.014158,-2.990461,5.179879,0.007465,0.03756,-0.007495,14.581325
726,-1,5.039048,0.028433,0.000816,-2.543891,4.349292,-0.007007,-0.002792,0.020442,13.584021
727,-1,9.154804,0.027928,-0.033264,-0.027296,9.154365,0.019931,0.032631,-0.02048,9.154326
728,-1,10.507858,0.097479,0.012909,-2.668917,4.525186,-0.014017,-0.017479,0.033124,14.046023
729,-1,10.189294,-0.037471,-0.039696,0.031897,8.733435,-0.01664,0.036267,0.017247,9.360326
730,-1,9.972948,-0.11498,-0.263078,4.990377,2.820266,-0.227583,-0.384827,0.018605,14.132878
731,-1,6.464412,0.192407,0.048808,-3.398534,5.502073,0.019556,-0.180521,-0.204687,24.139555
732,-1,10.233097,-0.041051,-0.042824,0.034951,8.770796,-0.018083,0.039153,0.018909,9.396094
733,-1,12.297888,9e-06,-0.021252,-8e-06,3.118937,5e-06,-1.507275,-5e-06,5.892267
734,-1,10.094093,0.042044,-0.113281,5.034866,2.969378,-0.047345,-0.070022,-0.045544,14.386889
735,-1,24.749893,2.4e-05,-0.06849,-1.5e-05,6.299803,-9e-06,-1.520055,-6e-06,5.955003
736,-1,6.706554,-0.110108,0.007923,-3.256654,5.863401,0.028297,-0.030816,-0.134679,24.661299
737,-1,10.213114,-0.058985,-0.359094,5.064693,2.894926,-0.352701,-0.715472,-0.057164,14.544343
738,-1,6.431162,0.207237,0.052541,-3.394855,5.465853,0.016861,-0.194546,-0.202401,24.07577
739,-1,12.134991,-1e-06,-0.006363,-7e-06,3.153345,1.8e-05,-1.643228,-6e-06,6.069469
740,-1,24.694253,2.9e-05,-0.037625,-2.2e-05,6.106846,1.1e-05,-1.37624,-3e-06,5.667716
741,-1,10.157428,-0.002989,0.050233,5.079362,2.961422,0.032693,0.220465,-0.033505,14.267885
742,-1,24.661779,2.7e-05,-0.032673,-2.2e-05,6.097958,1.5e-05,-1.376943,-3e-06,5.660952
743,-1,6.135217,-0.047162,0.038013,-3.026807,5.337229,-0.011818,-0.088268,-0.020677,14.916908
744,-1,4.874053,0.012284,7.8e-05,-2.447639,4.214624,-0.00234,-0.003271,0.008692,13.251472
745,-1,6.581766,0.070596,0.030741,-3.351279,5.664752,0.025181,-0.114031,-0.181807,24.385121
746,-1,10.20936,-0.03425,-0.039146,0.029136,8.747206,-0.017182,0.035756,0.017771,9.37491
747,-1,6.463424,-0.091786,0.009277,-3.151178,5.643636,-0.004298,-0.028014,0.002363,15.798865
748,-1,10.483111,-0.046904,-0.054727,0.039903,8.974012,-0.025967,0.050121,0.027686,9.594842
749,-1,24.603497,1.6e-05,-0.051143,-1.5e-05,6.299231,5e-06,-1.555448,-6e-06,5.985775
750,-1,5.189177,0.042644,0.004606,-2.631252,4.472166,-0.011875,-0.012563,0.029386,13.905879
751,-1,6.707329,0.070173,0.020563,-3.413366,5.773661,0.038472,-0.074656,-0.215201,24.609648
752,-1,10.068663,0.000758,0.000409,-0.00035,10.068667,0.007745,-0.000666,-0.008035,10.06874
753,-1,9.34726,0.021624,-0.025105,-0.021146,9.34686,0.016786,0.024593,-0.017209,9.346935
754,-1,24.498354,1.4e-05,-0.027651,-1.8e-05,6.211211,2.2e-05,-1.509383,-4e-06,5.871975
755,-1,6.256706,0.159993,0.063312,-3.267118,5.338523,-0.004283,-0.237559,-0.134696,23.777885
756,-1,10.563375,-0.034021,-0.052525,0.028861,9.029097,-0.028138,0.048077,0.029785,9.653179
757,-1,10.194126,-0.004021,0.006958,0.004205,10.194092,0.005028,-0.007085,-0.005154,10.194343
758,-1,10.587113,-0.040822,-0.056203,0.034675,9.052688,-0.029038,0.051473,0.030922,9.674363
759,-1,10.517778,-0.044877,-0.055219,0.03816,9.000237,-0.026991,0.050572,0.028764,9.621349
760,-1,9.986755,-0.045221,-0.03515,0.038573,8.5774,-0.010558,0.032091,0.010745,9.203946
761,-1,9.596662,0.012703,-0.013149,-0.012563,9.596242,0.011959,0.01285,-0.012127,9.596581
762,-1,6.799642,0.08458,0.014117,-3.471773,5.846349,0.049067,-0.049306,-0.246308,24.77039
763,-1,6.676041,-0.054817,0.014285,-3.289422,5.809258,0.028157,-0.05388,-0.151151,24.590502
764,-1,6.544793,-0.048599,0.023839,-3.229382,5.692817,-0.001763,-0.05535,-0.025599,15.769646
765,-1,4.915302,0.016322,0.000262,-2.471702,4.248291,-0.003507,-0.003151,0.011629,13.33461
766,-1,5.232345,0.046708,0.005838,-2.656362,4.507513,-0.013303,-0.015841,0.031878,13.999308
767,-1,24.814312,2.3e-05,-0.08826,-1.2e-05,6.396424,-2.2e-05,-1.583114,-7e-06,6.090953
768,-1,9.596662,0.012703,-0.013149,-0.012563,9.596242,0.011959,0.01285,-0.012127,9.596581
769,-1,5.361849,0.0589,0.009536,-2.731692,4.613553,-0.017588,-0.025673,0.039354,14.279597
770,-1,24.839064,2.7e-05,-0.084573,-1.4e-05,6.343955,-2.1e-05,-1.534239,-7e-06,6.00421
771,-1,24.393211,1.2e-05,-0.004159,-2e-05,6.123192,3.9e-05,-1.463318,-3e-06,5.758175
772,-1,10.315239,-0.052627,-0.050673,0.044837,8.844203,-0.020909,0.046396,0.022262,9.464969
773,-1,10.007115,0.048953,0.007552,-2.522969,4.320664,-0.006625,-0.013103,0.016168,13.531761
774,-1,6.154996,0.3443,0.084518,-3.376345,5.158046,-0.00475,-0.314437,-0.1896,23.541892
775,-1,10.10172,-0.184647,-0.696117,5.110157,3.0767,-0.329495,-1.296908,-0.063389,14.771091
776,-1,5.215559,0.044743,0.007842,-2.646424,4.494039,-0.013243,-0.022695,0.029519,13.978324
777,-1,24.806062,2.2e-05,-0.089488,-1.1e-05,6.413914,-2.3e-05,-1.599405,-8e-06,6.119867
778,-1,6.262179,0.240919,0.068571,-3.340012,5.302677,0.000828,-0.255635,-0.172211,23.763859
779,-1,9.644469,0.013898,-0.016192,-0.013289,9.644316,0.013929,0.015722,-0.014403,9.644256
780,-1,24.538022,1.1e-05,-0.051107,-1.2e-05,6.360301,7e-06,-1.621316,-7e-06,6.094668
781,-1,6.068155,0.410819,0.096224,-3.390832,5.049511,-0.010235,-0.357863,-0.196009,23.367124
782,-1,9.923105,0.00335,-0.001767,-0.003225,9.922876,0.007957,0.001578,-0.008076,9.923201
783,-1,9.194086,0.027394,-0.032981,-0.026655,9.193726,0.02004,0.032318,-0.020655,9.193593
784,-1,4.977175,0.022377,0.000539,-2.507796,4.298791,-0.005257,-0.002972,0.016035,13.459315
785,-1,9.066192,0.027902,-0.031643,-0.027736,9.065462,0.018462,0.031168,-0.01871,9.065824
786,-1,9.81226,0.007315,-0.007081,-0.00704,9.81204,0.010102,0.006797,-0.010334,9.812247
787,-1,5.049049,-0.029592,-0.022542,0.050496,8.675714,-0.014346,0.041257,0.015206,9.296666
788,-1,9.418823,0.018193,-0.020074,-0.017972,9.418336,0.014532,0.019687,-0.014776,9.418622
789,-1,10.9786,0.042438,-0.181145,5.477714,3.24367,-0.048727,-0.184645,-0.203107,15.682321
790,-1,6.388263,-0.01059,8.6e-05,-3.184142,5.537553,-0.018165,-0.00384,0.042995,15.445686
791,-1,10.391833,-0.029721,-0.044242,0.02522,8.889469,-0.022722,0.040444,0.023749,9.516706
792,-1,12.33089,1.4e-05,-0.016337,-1.1e-05,3.048979,8e-06,-1.376943,-3e-06,5.660952
793,-1,24.392154,6e-06,-0.023893,-1.5e-05,6.280884,2.7e-05,-1.592246,-5e-06,6.003018
794,-1,9.987271,-0.153212,-0.621402,5.042648,3.030715,-0.29245,-1.15166,-0.067636,14.660116
795,-1,5.275513,0.050772,0.007071,-2.681472,4.542859,-0.014731,-0.019118,0.03437,14.092738
796,-1,5.992758,-0.015308,0.208295,-2.989098,5.196424,-0.023797,-0.021932,0.032902,14.643433
797,-1,4.935926,0.01834,0.000355,-2.483734,4.265124,-0.00409,-0.003091,0.013098,13.376178
798,-1,9.390497,0.024725,-0.031568,-0.023453,9.390528,0.020581,0.030754,-0.021529,9.389928
799,-1,10.559705,-0.023998,-0.048296,0.020286,9.019278,-0.02778,0.04417,0.029172,9.646579
800,-1,9.154804,0.027928,-0.033264,-0.027296,9.154365,0.019931,0.032631,-0.02048,9.154326
801,-1,24.603497,1.6e-05,-0.051143,-1.5e-05,6.299231,5e-06,-1.555448,-6e-06,5.985775
802,-1,9.660609,0.012449,-0.013817,-0.012022,9.660374,0.012748,0.013425,-0.013099,9.660465
803,-1,11.165527,-0.015185,-0.067756,0.01261,9.495883,-0.046322,0.062079,0.04932,10.119657
804,-1,9.364309,0.025081,-0.031757,-0.02388,9.364287,0.020509,0.030962,-0.021412,9.36375
805,-1,5.087974,0.032578,0.005193,-2.572142,4.389678,-0.00922,-0.016261,0.021597,13.708328
806,-1,10.215406,0.002378,0.080557,5.106718,2.981426,0.047816,0.338062,-0.032495,14.36766
807,-1,9.319548,0.022616,-0.026433,-0.0221,9.319151,0.017322,0.025898,-0.017773,9.319196
808,-1,10.391833,-0.029721,-0.044242,0.02522,8.889469,-0.022722,0.040444,0.023749,9.516706
809,-1,6.707329,0.070173,0.020563,-3.413366,5.773661,0.038472,-0.074656,-0.215201,24.609648
810,-1,4.977175,0.022377,0.000539,-2.507796,4.298791,-0.005257,-0.002972,0.016035,13.459315
811,-1,6.863405,0.014459,0.004023,-3.442684,5.936712,0.051903,-0.012217,-0.232123,24.904972
812,-1,9.20718,0.027216,-0.032887,-0.026442,9.206846,0.020076,0.032214,-0.020713,9.206682
813,-1,6.602108,0.033735,0.0265,-3.329434,5.700847,0.025274,-0.098656,-0.170826,24.43232
814,-1,12.33089,1.4e-05,-0.016337,-1.1e-05,3.048979,8e-06,-1.376943,-3e-06,5.660952
815,-1,6.068155,0.410819,0.096224,-3.390832,5.049511,-0.010235,-0.357863,-0.196009,23.367124
816,-1,9.79155,0.01067,-0.012875,-0.009887,9.791575,0.013109,0.012382,-0.013682,9.791356
817,-1,5.888689,-0.004614,-0.019101,-2.940414,5.102157,0.019698,0.0476,-0.028436,14.471182
818,-1,9.403591,0.024547,-0.031474,-0.023239,9.403648,0.020617,0.030649,-0.021587,9.403017
819,-1,10.637362,0.109672,0.016607,-2.706582,4.578206,-0.016159,-0.022395,0.036862,14.186167
820,-1,4.917221,0.016348,0.001311,-2.472749,4.249971,-0.003768,-0.006549,0.011184,13.344902
821,-1,24.408655,8e-06,-0.021435,-1.6e-05,6.245905,2.8e-05,-1.559663,-5e-06,5.94519
822,-1,10.068663,0.000758,0.000409,-0.00035,10.068667,0.007745,-0.000666,-0.008035,10.06874
823,-1,9.329596,0.023709,-0.028619,-0.02294,9.329334,0.018575,0.027986,-0.019194,9.329165
824,-1,24.506605,1.6e-05,-0.026422,-1.8e-05,6.193722,2.3e-05,-1.493091,-4e-06,5.84306
825,-1,5.194934,0.042724,0.00775,-2.634393,4.477205,-0.012659,-0.022755,0.02805,13.936756
826,-1,24.839592,3e-05,-0.074706,-1.7e-05,6.265109,-1.5e-05,-1.469775,-5e-06,5.881788
827,-1,6.098668,0.355527,0.089862,-3.358064,5.103654,-0.010095,-0.334799,-0.179537,23.437922
828,-1,6.74254,-0.084475,0.006821,-3.29678,5.881698,0.033548,-0.025829,-0.155723,24.718071
829,-1,5.189177,0.042644,0.004606,-2.631252,4.472166,-0.011875,-0.012563,0.029386,13.905879
830,-1,10.045521,-0.000157,0.002501,0.000276,10.045364,0.006456,-0.00265,-0.006557,10.045683
831,-1,10.272945,0.042654,-0.128641,5.124259,3.024966,-0.048544,-0.090398,-0.076991,14.647785
832,-1,4.960389,0.020412,0.002543,-2.497859,4.285318,-0.005196,-0.009826,0.013676,13.438332
833,-1,6.446032,0.08945,0.04304,-3.300115,5.537795,0.011843,-0.161095,-0.153904,24.136995
834,-1,9.835709,-0.146977,-0.208212,4.947911,2.777603,-0.156087,-0.195888,0.061902,13.897755
835,-1,24.595775,1.8e-05,-0.042505,-1.7e-05,6.237874,1.1e-05,-1.507275,-5e-06,5.892267
836,-1,5.828334,0.002836,-0.024193,-2.916703,5.046191,0.022699,0.059677,-0.029667,14.339173
837,-1,5.275513,0.050772,0.007071,-2.681472,4.542859,-0.014731,-0.019118,0.03437,14.092738
838,-1,5.330059,-0.023395,-0.030708,0.039765,9.114957,-0.031444,0.056282,0.033692,9.733976
839,-1,5.834085,-0.001891,-0.022417,-2.915468,5.053526,0.021958,0.055601,-0.030213,14.339966
840,-1,6.498849,-0.142523,0.022427,-3.125238,5.699851,0.004457,-0.087854,-0.064688,24.29963
841,-1,9.296407,0.021701,-0.024342,-0.021473,9.295849,0.016033,0.023914,-0.016295,9.296139
842,-1,9.797837,-0.034788,-0.087207,4.909209,2.873672,-0.037837,-0.172544,-0.02812,14.042613
843,-1,9.846972,0.008688,-0.010218,-0.00798,9.846994,0.012036,0.009773,-0.012552,9.846832
844,-1,10.612644,-0.033187,-0.05406,0.028137,9.067777,-0.029643,0.049489,0.031417,9.691608
845,-1,4.935926,0.01834,0.000355,-2.483734,4.265124,-0.00409,-0.003091,0.013098,13.376178
846,-1,10.272945,0.042654,-0.128641,5.124259,3.024966,-0.048544,-0.090398,-0.076991,14.647785
847,-1,10.072485,-0.027923,-0.031355,0.023753,8.633803,-0.01279,0.028574,0.012814,9.264944
848,-1,5.434061,-0.017313,-0.032185,0.02931,9.272309,-0.037588,0.058985,0.040165,9.893018
849,-1,9.79155,0.01067,-0.012875,-0.009887,9.791575,0.013109,0.012382,-0.013682,9.791356
850,-1,24.424628,7e-06,-0.028844,-1.4e-05,6.289771,2.3e-05,-1.591543,-5e-06,6.009783
