id,relaxation_step_number,lattice_vector_1_x,lattice_vector_1_y,lattice_vector_1_z,lattice_vector_2_x,lattice_vector_2_y,lattice_vector_2_z,lattice_vector_3_x,lattice_vector_3_y,lattice_vector_3_z
505,-1,24.880316,0.000032,-0.078428,-0.000017,6.256508,-0.000018,-1.452781,-0.000005,5.859638
506,-1,11.269529,-0.009103,-0.069233,0.007382,9.574559,-0.049394,0.063431,0.052556,10.199177
507,-1,9.358831,0.022082,-0.026151,-0.021460,9.358512,0.017430,0.025585,-0.017948,9.358463
508,-1,4.915302,0.016322,0.000262,-2.471702,4.248291,-0.003507,-0.003151,0.011629,13.334610
509,-1,10.036024,-0.044387,-0.036685,0.037849,8.616079,-0.012063,0.033503,0.012378,9.242376
510,-1,9.154804,0.027928,-0.033264,-0.027296,9.154365,0.019931,0.032631,-0.020480,9.154326
511,-1,24.425156,0.000011,-0.018978,-0.000017,6.210925,0.000029,-1.527079,-0.000004,5.887361
512,-1,4.956551,0.020359,0.000447,-2.495765,4.281958,-0.004673,-0.003031,0.014567,13.417747
513,-1,5.851333,0.000975,0.027480,-2.926669,5.066881,0.001625,-0.065008,-0.043562,14.305098
514,-1,6.581766,0.070596,0.030741,-3.351279,5.664752,0.025181,-0.114031,-0.181807,24.385121
515,-1,5.572731,-0.009203,-0.034153,0.015370,9.482112,-0.045779,0.062590,0.048795,10.105073
516,-1,9.350306,0.020354,-0.022825,-0.020093,9.349798,0.015569,0.022401,-0.015847,9.350056
517,-1,10.416682,0.018413,0.171321,5.202488,3.050045,0.093387,0.685219,-0.030889,14.701968
518,-1,9.602495,-0.214464,-0.858833,4.869337,2.831497,-0.399962,-1.485883,-0.108746,14.264568
519,-1,10.658242,-0.022330,-0.051366,0.018837,9.096637,-0.030790,0.046994,0.032438,9.723438
520,-1,10.079827,-0.047967,-0.039813,0.040903,8.653441,-0.013506,0.036388,0.014040,9.278144
521,-1,24.481853,0.000012,-0.030109,-0.000016,6.246190,0.000021,-1.541966,-0.000005,5.929804
522,-1,6.399875,0.082247,0.046263,-3.270912,5.501451,0.006546,-0.173770,-0.138350,24.056624
523,-1,5.887040,-0.035291,-0.011386,-2.912380,5.116040,0.013419,0.026336,-0.021466,14.397736
524,-1,24.416377,0.000006,-0.030073,-0.000014,6.307261,0.000023,-1.607835,-0.000006,6.038697
525,-1,9.719078,0.009196,-0.008880,-0.009061,9.718730,0.010458,0.008623,-0.010608,9.719063
526,-1,10.551026,0.101543,0.014141,-2.681472,4.542859,-0.014731,-0.019118,0.034370,14.092738
527,-1,10.333108,0.035001,-0.109514,5.156596,3.041821,-0.035308,-0.138808,-0.093709,14.751099
528,-1,4.935926,0.018340,0.000355,-2.483734,4.265124,-0.004090,-0.003091,0.013098,13.376178
529,-1,9.285744,0.026149,-0.032322,-0.025161,9.285567,0.020292,0.031588,-0.021063,9.285216
530,-1,4.832804,0.008247,-0.000106,-2.423576,4.180957,-0.001173,-0.003391,0.005755,13.168335
532,-1,5.193015,0.042697,0.006702,-2.633346,4.475525,-0.012398,-0.019358,0.028495,13.926463
533,-1,24.570495,0.000012,-0.056059,-0.000012,6.369189,0.000003,-1.620614,-0.000007,6.101432
534,-1,5.959577,-0.006670,-0.015273,-2.974086,5.164553,0.016933,0.038292,-0.025883,14.645871
535,-1,9.428871,0.019286,-0.022259,-0.018812,9.428519,0.015785,0.021775,-0.016196,9.428590
536,-1,5.151766,0.038660,0.006518,-2.609283,4.441858,-0.011231,-0.019478,0.025558,13.843326
537,-1,5.279351,0.050826,0.009167,-2.683566,4.546219,-0.015254,-0.025913,0.033479,14.113323
538,-1,12.071100,0.000003,0.023273,-0.000013,2.977877,0.000038,-1.388182,0.000000,5.552725
539,-1,10.247245,0.154912,-0.095920,5.078191,3.028184,-0.072045,-0.802849,0.091320,14.362483
540,-1,9.246462,0.026682,-0.032605,-0.025801,9.246206,0.020184,0.031901,-0.020888,9.245949
541,-1,10.137453,0.037827,-0.103508,5.057797,2.981830,-0.040059,-0.098048,-0.056579,14.458780
542,-1,10.477645,-0.051319,-0.056320,0.043681,8.972694,-0.025905,0.051594,0.027715,9.592181
543,-1,9.835709,-0.146977,-0.208212,4.947911,2.777603,-0.156087,-0.195888,0.061902,13.897755
544,-1,9.373448,0.021269,-0.024916,-0.020719,9.373101,0.016858,0.024385,-0.017325,9.373113
545,-1,10.422534,0.035306,-0.117194,5.201293,3.069615,-0.035908,-0.148997,-0.109432,14.881547
546,-1,10.350891,-0.107301,-0.460678,5.164401,2.940035,-0.387275,-0.747392,-0.049641,14.742336
547,-1,9.180992,0.027572,-0.033076,-0.026869,9.180606,0.020004,0.032422,-0.020597,9.180504
548,-1,24.577689,0.000007,-0.074564,-0.000007,6.509391,-0.000008,-1.733250,-0.000009,6.317362
549,-1,4.915302,0.016322,0.000262,-2.471702,4.248291,-0.003507,-0.003151,0.011629,13.334610
550,-1,10.296967,-0.041411,-0.045401,0.035244,8.821930,-0.020069,0.041527,0.021096,9.446446
551,-1,6.773828,0.040515,0.013099,-3.420724,5.846100,0.043863,-0.046605,-0.219774,24.737217
552,-1,5.320923,-0.017787,-0.028072,0.030172,9.092684,-0.030605,0.051413,0.032525,9.715454
553,-1,24.765338,0.000020,-0.085766,-0.000011,6.422515,-0.000019,-1.616399,-0.000008,6.142017
554,-1,10.603369,0.234057,-0.193325,5.232651,3.185653,-0.141626,-1.313798,0.173216,14.830953
555,-1,10.815183,-0.025437,-0.058606,0.021460,9.223811,-0.035725,0.053666,0.037919,9.847988
556,-1,10.218699,0.007871,0.111300,5.106675,2.984216,0.062539,0.466932,-0.028632,14.397473
557,-1,5.578196,-0.004789,-0.032560,0.007813,9.484747,-0.045902,0.059645,0.048737,10.110395
558,-1,10.167938,-0.003665,0.006769,0.003778,10.167852,0.004955,-0.006877,-0.005037,10.168165
559,-1,9.895732,0.036131,-0.080049,4.937232,2.906498,-0.036923,-0.075126,-0.014762,14.107905
560,-1,5.800334,-0.003686,0.019079,-2.896725,5.024842,-0.038226,-0.044379,0.079076,13.936205
561,-1,4.956551,0.020359,0.000447,-2.495765,4.281958,-0.004673,-0.003031,0.014567,13.417747
562,-1,6.300901,0.307016,0.070099,-3.416586,5.303050,0.008634,-0.259685,-0.212013,23.813618
563,-1,6.281746,0.023776,0.051691,-3.161456,5.428513,-0.009254,-0.196420,-0.080708,23.862709
564,-1,24.441129,0.000010,-0.026387,-0.000016,6.254792,0.000024,-1.558960,-0.000005,5.951954
565,-1,9.374971,0.020633,-0.023776,-0.020193,9.374569,0.016249,0.023289,-0.016644,9.374673
566,-1,6.271575,0.042207,0.053811,-3.172378,5.410465,-0.009301,-0.204107,-0.086199,23.839110
567,-1,5.067350,0.030559,0.005101,-2.560110,4.372845,-0.008636,-0.016321,0.020129,13.666759
568,-1,24.342651,-0.000001,-0.031267,-0.000011,6.385821,0.000024,-1.689995,-0.000007,6.176505
569,-1,9.988576,0.002461,-0.001296,-0.002158,9.988477,0.008137,0.001056,-0.008367,9.988646
570,-1,24.764809,0.000017,-0.095633,-0.000008,6.501361,-0.000025,-1.680863,-0.000009,6.264439
571,-1,10.395977,0.036088,-0.117612,5.187767,3.061566,-0.037245,-0.141354,-0.104081,14.841079
572,-1,5.361849,0.058900,0.009536,-2.731692,4.613553,-0.017588,-0.025673,0.039354,14.279597
573,-1,5.036243,-0.013961,-0.015678,0.023753,8.633803,-0.012790,0.028574,0.012814,9.264944
574,-1,5.024182,0.026495,0.003868,-2.535000,4.337498,-0.007208,-0.013043,0.017637,13.573330
575,-1,24.458158,0.000015,-0.014062,-0.000020,6.140967,0.000031,-1.461913,-0.000003,5.771703
576,-1,11.076126,-0.022461,-0.067322,0.018855,9.429661,-0.043731,0.061689,0.046638,10.052059
577,-1,6.642792,-0.039988,0.018017,-3.285743,5.773038,0.025461,-0.067905,-0.148864,24.526717
578,-1,12.395837,0.000016,-0.026239,-0.000011,3.066754,0.000000,-1.374133,-0.000003,5.688009
579,-1,12.265942,0.000011,-0.006434,-0.000012,3.031204,0.000015,-1.379753,-0.000002,5.633895
580,-1,9.597570,0.017609,-0.022175,-0.016563,9.597612,0.016863,0.021516,-0.017634,9.597186
581,-1,9.992220,-0.040806,-0.033557,0.034795,8.578718,-0.010619,0.030618,0.010715,9.206607
582,-1,5.968504,-0.003675,0.028334,-2.980567,5.170127,-0.045892,-0.066463,0.086546,14.293983
583,-1,9.523576,0.016770,-0.019320,-0.016264,9.523297,0.014821,0.018853,-0.015241,9.523334
584,-1,24.716891,0.000019,-0.073406,-0.000013,6.369761,-0.000011,-1.585221,-0.000007,6.070660
585,-1,12.265942,0.000011,-0.006434,-0.000012,3.031204,0.000015,-1.379753,-0.000002,5.633895
586,-1,10.221837,-0.005012,0.008286,0.005158,10.221801,0.004491,-0.008390,-0.004589,10.222082
587,-1,24.384432,0.000008,-0.015255,-0.000017,6.219527,0.000033,-1.544073,-0.000004,5.909511
588,-1,5.945902,-0.009008,-0.038879,-2.964874,5.153024,0.036377,0.091488,-0.051299,14.073935
589,-1,10.342863,0.037654,-0.118450,5.160716,3.045467,-0.039920,-0.126068,-0.093377,14.760144
590,-1,4.958470,0.020386,0.001495,-2.496812,4.283638,-0.004935,-0.006429,0.014121,13.428039
591,-1,6.863405,0.014459,0.004023,-3.442684,5.936712,0.051903,-0.012217,-0.232123,24.904972
592,-1,24.513799,0.000010,-0.044927,-0.000013,6.333924,0.000011,-1.605727,-0.000006,6.058990
593,-1,24.749893,0.000024,-0.068490,-0.000015,6.299803,-0.000009,-1.520055,-0.000006,5.955003
594,-1,6.333376,0.111905,0.053727,-3.263554,5.429011,0.001154,-0.201821,-0.133778,23.929054
595,-1,5.528927,-0.005622,-0.031025,0.009263,9.407388,-0.042892,0.056820,0.045471,10.033536
596,-1,4.977175,0.022377,0.000539,-2.507796,4.298791,-0.005257,-0.002972,0.016035,13.459315
597,-1,9.821445,-0.032846,-0.090673,4.920437,2.883178,-0.038813,-0.179423,-0.031763,14.082925
598,-1,24.659138,0.000012,-0.082008,-0.000008,6.492188,-0.000015,-1.699262,-0.000009,6.273061
599,-1,6.312260,-0.031516,0.045329,-3.128688,5.482656,-0.009114,-0.173356,-0.064237,23.933507
600,-1,5.842287,0.001047,-0.026418,-2.921873,5.058036,0.023271,0.062958,-0.032754,13.881227
601,-1,10.166414,-0.003029,0.005629,0.003251,10.166383,0.005564,-0.005781,-0.005719,10.166605
602,-1,10.086327,-0.001326,0.003924,0.001443,10.086193,0.005956,-0.004059,-0.006050,10.086510
603,-1,9.801400,-0.154976,-0.194495,4.937294,2.766937,-0.138213,-0.148653,0.072726,13.838975
604,-1,24.457102,0.000009,-0.033796,-0.000014,6.298659,0.000020,-1.590841,-0.000006,6.016547
605,-1,4.956551,0.020359,0.000447,-2.495765,4.281958,-0.004673,-0.003031,0.014567,13.417747
606,-1,6.509794,0.019329,0.032946,-3.271027,5.628158,0.014679,-0.124006,-0.139719,24.271578
607,-1,9.207180,0.027216,-0.032887,-0.026442,9.206846,0.020076,0.032214,-0.020713,9.206682
608,-1,6.024560,-0.003671,0.031419,-3.008515,5.218555,-0.048447,-0.073824,0.089036,14.413243
609,-1,10.637362,0.109672,0.016607,-2.706582,4.578206,-0.016159,-0.022395,0.036862,14.186167
610,-1,9.497387,0.017126,-0.019508,-0.016691,9.497057,0.014749,0.019061,-0.015125,9.497156
611,-1,6.180036,0.208082,0.072897,-3.270682,5.248036,-0.009721,-0.273297,-0.135613,23.626717
612,-1,6.528174,0.122287,0.038714,-3.369445,5.592436,0.022392,-0.143432,-0.190502,24.274138
613,-1,12.362835,0.000012,-0.031155,-0.000008,3.136713,-0.000002,-1.504466,-0.000005,5.919324
614,-1,24.416906,0.000010,-0.020206,-0.000017,6.228415,0.000029,-1.543371,-0.000004,5.916275
615,-1,9.957818,0.004723,-0.004905,-0.004165,9.957830,0.009891,0.004553,-0.010294,9.957786
616,-1,5.803335,-0.008667,-0.060461,-2.893836,5.029747,0.061788,0.143216,-0.090255,13.801308
617,-1,10.751313,-0.025077,-0.056028,0.021167,9.172678,-0.033738,0.051292,0.035733,9.797636
618,-1,4.956551,0.020359,0.000447,-2.495765,4.281958,-0.004673,-0.003031,0.014567,13.417747
619,-1,4.960389,0.020412,0.002543,-2.497859,4.285318,-0.005196,-0.009826,0.013676,13.438332
620,-1,6.023921,-0.028880,0.212362,-2.992246,5.230478,-0.022767,-0.034610,0.025872,14.736940
621,-1,24.506076,0.000012,-0.036289,-0.000015,6.272568,0.000017,-1.557555,-0.000005,5.965482
622,-1,9.433440,0.017380,-0.018839,-0.017232,9.432925,0.013960,0.018487,-0.014153,9.433271
623,-1,9.736127,0.012653,-0.015532,-0.011795,9.736157,0.014181,0.014992,-0.014811,9.735879
624,-1,24.425685,0.000014,-0.009111,-0.000020,6.132079,0.000035,-1.462616,-0.000003,5.764939
625,-1,9.233368,0.026860,-0.032699,-0.026015,9.233086,0.020148,0.032005,-0.020830,9.232860
626,-1,24.269982,-0.000001,-0.012726,-0.000013,6.306689,0.000037,-1.643228,-0.000006,6.069469
627,-1,10.751313,-0.025077,-0.056028,0.021167,9.172678,-0.033738,0.051292,0.035733,9.797636
628,-1,24.012305,0.000001,0.066352,-0.000026,5.920204,0.000091,-1.390992,0.000001,5.525669
629,-1,9.090856,0.028182,-0.032595,-0.027836,9.090234,0.019142,0.032056,-0.019508,9.090442
630,-1,10.416917,0.162051,-0.097657,5.161025,3.077892,-0.080172,-0.862231,0.126316,14.593770
631,-1,4.939765,0.018394,0.002451,-2.485828,4.268484,-0.004613,-0.009886,0.012207,13.396763
632,-1,5.299976,0.052844,0.009259,-2.695597,4.563053,-0.015838,-0.025853,0.034948,14.154891
633,-1,24.579274,0.000016,-0.044963,-0.000016,6.272854,0.000010,-1.539859,-0.000005,5.950096
634,-1,10.448517,0.042619,0.747193,5.185592,3.088546,0.362544,0.879942,0.063865,14.529431
635,-1,9.251032,0.024776,-0.029184,-0.024221,9.250613,0.018358,0.028612,-0.018845,9.250631
636,-1,9.840744,-0.033286,-0.024724,0.028394,8.452861,-0.005746,0.022474,0.005204,9.084719
637,-1,6.683476,-0.113710,0.009535,-3.242052,5.845229,0.025648,-0.037154,-0.126902,24.621114
638,-1,10.101142,0.035957,-0.094991,5.040151,2.970135,-0.036784,-0.103146,-0.051560,14.409268
639,-1,6.438597,0.148343,0.047790,-3.347485,5.501824,0.014352,-0.177820,-0.178152,24.106382
640,-1,6.729633,-0.106507,0.006312,-3.271256,5.881573,0.030946,-0.024479,-0.142456,24.701485
641,-1,10.057092,0.000300,0.001455,-0.000037,10.057015,0.007101,-0.001658,-0.007296,10.057211
642,-1,6.557913,-0.113287,0.019713,-3.179966,5.736320,0.012357,-0.076529,-0.093509,24.396587
643,-1,24.731807,0.000012,-0.100549,-0.000006,6.571320,-0.000028,-1.746029,-0.000010,6.380097
644,-1,6.550478,-0.054394,0.024463,-3.227336,5.700349,0.014866,-0.093255,-0.117757,24.365975
645,-1,9.645992,0.013262,-0.015052,-0.012762,9.645785,0.013320,0.014626,-0.013722,9.645816
646,-1,6.140913,-0.020830,-0.041948,-3.052052,5.327892,0.038177,0.097299,-0.052268,14.440559
647,-1,6.438597,0.148343,0.047790,-3.347485,5.501824,0.014352,-0.177820,-0.178152,24.106382
648,-1,9.957553,-0.042834,-0.033065,0.036538,8.552492,-0.009595,0.030168,0.009637,9.180101
649,-1,9.508958,0.017583,-0.020554,-0.017004,9.508708,0.015393,0.020053,-0.015864,9.508684
650,-1,4.894678,0.014303,0.000170,-2.459671,4.231457,-0.002923,-0.003211,0.010161,13.293041
651,-1,9.840744,-0.033286,-0.024724,0.028394,8.452861,-0.005746,0.022474,0.005204,9.084719
652,-1,10.475769,-0.026859,-0.046269,0.022753,8.954374,-0.025251,0.042307,0.026460,9.581642
653,-1,24.783423,0.000031,-0.053707,-0.000021,6.150998,-0.000000,-1.390425,-0.000004,5.716923
654,-1,9.565904,0.014965,-0.016757,-0.014570,9.565596,0.013712,0.016348,-0.014054,9.565722
655,-1,10.449092,0.034523,-0.116775,5.214818,3.077664,-0.034570,-0.156640,-0.114784,14.922015
656,-1,10.298761,-0.026974,-0.039580,0.022891,8.813428,-0.019773,0.036146,0.020454,9.442508
657,-1,5.277432,0.050799,0.008119,-2.682519,4.544539,-0.014993,-0.022515,0.033925,14.103030
658,-1,9.389588,0.019820,-0.022542,-0.019452,9.389158,0.015677,0.022088,-0.016021,9.389323
659,-1,24.432878,0.000009,-0.027616,-0.000015,6.272282,0.000024,-1.575252,-0.000005,5.980868
660,-1,9.988576,0.002461,-0.001296,-0.002158,9.988477,0.008137,0.001056,-0.008367,9.988646
661,-1,3.243358,0.007864,0.017279,-1.628212,2.804993,0.006015,-0.065172,-0.065971,12.115696
662,-1,24.385489,0.000014,0.004479,-0.000023,6.061835,0.000045,-1.415146,-0.000002,5.664668
663,-1,24.718476,0.000029,-0.043805,-0.000021,6.133223,0.000007,-1.391830,-0.000003,5.703395
664,-1,9.555856,0.013872,-0.014571,-0.013730,9.555413,0.012459,0.014259,-0.012633,9.555753
665,-1,10.056090,-0.041166,-0.036134,0.035089,8.629851,-0.012606,0.032992,0.012902,9.256960
666,-1,6.706554,-0.110108,0.007923,-3.256654,5.863401,0.028297,-0.030816,-0.134679,24.661299
667,-1,6.261404,0.060637,0.055932,-3.183301,5.392417,-0.009348,-0.211795,-0.091689,23.815511
668,-1,9.311024,0.020887,-0.023107,-0.020733,9.310438,0.015460,0.022714,-0.015672,9.310789
669,-1,9.246462,0.026682,-0.032605,-0.025801,9.246206,0.020184,0.031901,-0.020888,9.245949
670,-1,9.233368,0.026860,-0.032699,-0.026015,9.233086,0.020148,0.032005,-0.020830,9.232860
671,-1,5.705829,-0.002755,-0.058926,-2.850247,4.942313,0.060888,0.140310,-0.089770,13.617996
672,-1,24.764809,0.000017,-0.095633,-0.000008,6.501361,-0.000025,-1.680863,-0.000009,6.264439
673,-1,5.044806,0.028514,0.003960,-2.547032,4.354331,-0.007791,-0.012983,0.019105,13.614898
674,-1,11.170992,-0.010771,-0.066163,0.008831,9.497201,-0.046383,0.060606,0.049291,10.122318
675,-1,6.568858,0.048564,0.030232,-3.325755,5.664627,0.022579,-0.112681,-0.168540,24.368535
676,-1,12.136047,0.000006,0.013371,-0.000012,2.995653,0.000030,-1.385372,-0.000000,5.579782
677,-1,9.750573,-0.038708,-0.080243,4.886718,2.854624,-0.035861,-0.158783,-0.020824,13.962090
678,-1,4.935926,0.018340,0.000355,-2.483734,4.265124,-0.004090,-0.003091,0.013098,13.376178
679,-1,4.896597,0.014330,0.001218,-2.460718,4.233137,-0.003185,-0.006609,0.009715,13.303333
680,-1,6.203115,0.211684,0.071285,-3.285284,5.266208,-0.007072,-0.266960,-0.143390,23.666902
681,-1,5.129223,0.036615,0.005377,-2.596205,4.423345,-0.010386,-0.016141,0.024535,13.791465
682,-1,9.963203,-0.021111,-0.111544,4.987885,2.940297,-0.044726,-0.220703,-0.053645,14.324561
683,-1,6.732369,-0.066044,0.008942,-3.307703,5.863650,0.033501,-0.033517,-0.161214,24.694472
684,-1,6.574331,0.129490,0.035491,-3.398649,5.628781,0.027690,-0.130757,-0.206056,24.354509
685,-1,12.265942,0.000011,-0.006434,-0.000012,3.031204,0.000015,-1.379753,-0.000002,5.633895
686,-1,12.378279,0.000008,-0.048431,-0.000004,3.259425,-0.000013,-1.697155,-0.000009,6.293354
687,-1,24.489575,0.000010,-0.038747,-0.000014,6.307547,0.000016,-1.590138,-0.000006,6.023311
688,-1,24.432878,0.000009,-0.027616,-0.000015,6.272282,0.000024,-1.575252,-0.000005,5.980868
689,-1,6.743315,0.095807,0.019461,-3.453492,5.791957,0.043723,-0.069669,-0.236245,24.666419
690,-1,9.972154,-0.044027,-0.034107,0.037556,8.564946,-0.010077,0.031129,0.010191,9.192023
691,-1,9.922886,-0.044861,-0.032573,0.038280,8.526267,-0.008571,0.029717,0.008558,9.153594
692,-1,9.374971,0.020633,-0.023776,-0.020193,9.374569,0.016249,0.023289,-0.016644,9.374673
693,-1,9.627070,-0.206038,-0.830456,4.878956,2.845427,-0.386821,-1.442295,-0.105395,14.290439
694,-1,4.832804,0.008247,-0.000106,-2.423576,4.180957,-0.001173,-0.003391,0.005755,13.168335
695,-1,10.181032,-0.003843,0.006863,0.003991,10.180972,0.004992,-0.006981,-0.005096,10.181254
696,-1,12.183437,-0.000000,-0.018723,-0.000005,3.206099,0.000010,-1.705584,-0.000007,6.212183
697,-1,6.498849,-0.142523,0.022427,-3.125238,5.699851,0.004457,-0.087854,-0.064688,24.299630
698,-1,6.689723,0.147497,0.027434,-3.471658,5.719642,0.040934,-0.099069,-0.244940,24.555436
699,-1,9.942952,-0.041640,-0.032022,0.035520,8.540038,-0.009114,0.029206,0.009083,9.168178
700,-1,10.167938,-0.003665,0.006769,0.003778,10.167852,0.004955,-0.006877,-0.005037,10.168165
701,-1,6.371107,-0.081057,0.006825,-3.114420,5.558265,-0.002184,-0.021336,-0.000538,15.576883
702,-1,9.089333,0.028817,-0.033735,-0.028363,9.088765,0.019751,0.033152,-0.020189,9.088881
703,-1,5.543528,-0.006816,-0.032068,0.011298,9.432296,-0.043854,0.058743,0.046579,10.057382
704,-1,6.374613,-0.063397,0.438133,-3.141468,5.554924,0.016443,0.069477,-0.011575,15.687737
705,-1,10.081621,-0.033531,-0.033991,0.028550,8.644940,-0.013210,0.031008,0.013398,9.274205
706,-1,6.891182,-0.081296,-0.004968,-3.373469,6.008779,0.049488,0.019884,-0.196894,24.982783
707,-1,9.385019,0.021726,-0.025962,-0.021033,9.384752,0.017502,0.025377,-0.018065,9.384641
708,-1,9.874684,0.007696,-0.008890,-0.007026,9.874703,0.011500,0.008468,-0.011988,9.874571
709,-1,6.132993,-0.076381,0.226597,-3.003264,5.349668,-0.019163,-0.078985,0.001267,15.064214
710,-1,5.399394,-0.019340,-0.031692,0.032795,9.219859,-0.035540,0.058084,0.038007,9.840004
711,-1,10.112515,-0.001682,0.004112,0.001870,10.112434,0.006028,-0.004267,-0.006167,10.112688
712,-1,9.309501,0.021523,-0.024247,-0.021260,9.308969,0.016069,0.023810,-0.016353,9.309228
713,-1,6.502359,0.078222,0.037696,-3.318396,5.592187,0.017188,-0.140732,-0.163967,24.240965
714,-1,6.352338,-0.020340,0.006674,-3.158666,5.511402,0.001353,-0.014942,-0.012117,15.607058
715,-1,24.789561,0.000000,-0.091946,-0.000010,6.448893,-0.000024,-1.631988,-0.000008,6.177696
716,-1,24.682304,0.000005,-0.107922,-0.000002,6.676257,-0.000031,-1.843779,-0.000012,6.553583
717,-1,9.806077,-0.035313,-0.024232,0.030136,8.426636,-0.004722,0.022023,0.004126,9.058212
718,-1,5.306322,-0.016593,-0.027030,0.028137,9.067777,-0.029643,0.049489,0.031417,9.691608
719,-1,6.589975,0.191985,0.038630,-3.460621,5.610982,0.032847,-0.141145,-0.238081,24.364082
720,-1,9.865718,0.058657,0.025184,4.916179,2.849988,0.011884,-0.186431,0.002074,13.863628
721,-1,10.481234,-0.022445,-0.044676,0.018975,8.955691,-0.025312,0.040834,0.026431,9.584304
722,-1,10.236634,0.040784,-0.120124,5.106614,3.013270,-0.045270,-0.095496,-0.071971,14.598272
723,-1,6.335338,-0.027914,0.043717,-3.143289,5.500828,-0.006465,-0.167019,-0.072014,23.973693
724,-1,5.194934,0.042724,0.007750,-2.634393,4.477205,-0.012659,-0.022755,0.028050,13.936756
725,-1,5.981417,-0.000202,-0.014158,-2.990461,5.179879,0.007465,0.037560,-0.007495,14.581325
726,-1,5.039048,0.028433,0.000816,-2.543891,4.349292,-0.007007,-0.002792,0.020442,13.584021
727,-1,9.154804,0.027928,-0.033264,-0.027296,9.154365,0.019931,0.032631,-0.020480,9.154326
728,-1,10.507858,0.097479,0.012909,-2.668917,4.525186,-0.014017,-0.017479,0.033124,14.046023
729,-1,10.189294,-0.037471,-0.039696,0.031897,8.733435,-0.016640,0.036267,0.017247,9.360326
730,-1,9.972948,-0.114980,-0.263078,4.990377,2.820266,-0.227583,-0.384827,0.018605,14.132878
731,-1,6.464412,0.192407,0.048808,-3.398534,5.502073,0.019556,-0.180521,-0.204687,24.139555
732,-1,10.233097,-0.041051,-0.042824,0.034951,8.770796,-0.018083,0.039153,0.018909,9.396094
733,-1,12.297888,0.000009,-0.021252,-0.000008,3.118937,0.000005,-1.507275,-0.000005,5.892267
734,-1,10.094093,0.042044,-0.113281,5.034866,2.969378,-0.047345,-0.070022,-0.045544,14.386889
735,-1,24.749893,0.000024,-0.068490,-0.000015,6.299803,-0.000009,-1.520055,-0.000006,5.955003
736,-1,6.706554,-0.110108,0.007923,-3.256654,5.863401,0.028297,-0.030816,-0.134679,24.661299
737,-1,10.213114,-0.058985,-0.359094,5.064693,2.894926,-0.352701,-0.715472,-0.057164,14.544343
738,-1,6.431162,0.207237,0.052541,-3.394855,5.465853,0.016861,-0.194546,-0.202401,24.075770
739,-1,12.134991,-0.000001,-0.006363,-0.000007,3.153345,0.000018,-1.643228,-0.000006,6.069469
740,-1,24.694253,0.000029,-0.037625,-0.000022,6.106846,0.000011,-1.376240,-0.000003,5.667716
741,-1,10.157428,-0.002989,0.050233,5.079362,2.961422,0.032693,0.220465,-0.033505,14.267885
742,-1,24.661779,0.000027,-0.032673,-0.000022,6.097958,0.000015,-1.376943,-0.000003,5.660952
743,-1,6.135217,-0.047162,0.038013,-3.026807,5.337229,-0.011818,-0.088268,-0.020677,14.916908
744,-1,4.874053,0.012284,0.000078,-2.447639,4.214624,-0.002340,-0.003271,0.008692,13.251472
745,-1,6.581766,0.070596,0.030741,-3.351279,5.664752,0.025181,-0.114031,-0.181807,24.385121
746,-1,10.209360,-0.034250,-0.039146,0.029136,8.747206,-0.017182,0.035756,0.017771,9.374910
747,-1,6.463424,-0.091786,0.009277,-3.151178,5.643636,-0.004298,-0.028014,0.002363,15.798865
748,-1,10.483111,-0.046904,-0.054727,0.039903,8.974012,-0.025967,0.050121,0.027686,9.594842
749,-1,24.603497,0.000016,-0.051143,-0.000015,6.299231,0.000005,-1.555448,-0.000006,5.985775
750,-1,5.189177,0.042644,0.004606,-2.631252,4.472166,-0.011875,-0.012563,0.029386,13.905879
751,-1,6.707329,0.070173,0.020563,-3.413366,5.773661,0.038472,-0.074656,-0.215201,24.609648
752,-1,10.068663,0.000758,0.000409,-0.000350,10.068667,0.007745,-0.000666,-0.008035,10.068740
753,-1,9.347260,0.021624,-0.025105,-0.021146,9.346860,0.016786,0.024593,-0.017209,9.346935
754,-1,24.498354,0.000014,-0.027651,-0.000018,6.211211,0.000022,-1.509383,-0.000004,5.871975
755,-1,6.256706,0.159993,0.063312,-3.267118,5.338523,-0.004283,-0.237559,-0.134696,23.777885
756,-1,10.563375,-0.034021,-0.052525,0.028861,9.029097,-0.028138,0.048077,0.029785,9.653179
757,-1,10.194126,-0.004021,0.006958,0.004205,10.194092,0.005028,-0.007085,-0.005154,10.194343
758,-1,10.587113,-0.040822,-0.056203,0.034675,9.052688,-0.029038,0.051473,0.030922,9.674363
759,-1,10.517778,-0.044877,-0.055219,0.038160,9.000237,-0.026991,0.050572,0.028764,9.621349
760,-1,9.986755,-0.045221,-0.035150,0.038573,8.577400,-0.010558,0.032091,0.010745,9.203946
761,-1,9.596662,0.012703,-0.013149,-0.012563,9.596242,0.011959,0.012850,-0.012127,9.596581
762,-1,6.799642,0.084580,0.014117,-3.471773,5.846349,0.049067,-0.049306,-0.246308,24.770390
763,-1,6.676041,-0.054817,0.014285,-3.289422,5.809258,0.028157,-0.053880,-0.151151,24.590502
764,-1,6.544793,-0.048599,0.023839,-3.229382,5.692817,-0.001763,-0.055350,-0.025599,15.769646
