id,relaxation_step_number,lattice_vector_1_x,lattice_vector_1_y,lattice_vector_1_z,lattice_vector_2_x,lattice_vector_2_y,lattice_vector_2_z,lattice_vector_3_x,lattice_vector_3_y,lattice_vector_3_z
760,12,9.97195793,-0.06907104,-0.00849749,0.02060805,8.58674833,-0.01284309,0.00670256,0.00397948,9.21982211
760,13,9.9716572,-0.06906486,-0.0084896,0.020553000000000002,8.58740258,-0.0128625,0.00684073,0.00413883,9.2200534
760,14,9.97127232,-0.06898629,-0.00841778,0.02047652,8.58793021,-0.01294227,0.00698121,0.00425248,9.22020146
760,15,9.97088755,-0.06890038,-0.00832042,0.02040717,8.58822668,-0.01304726,0.00709246,0.00428973,9.22024141
760,16,9.9706203,-0.06883164,-0.00822757,0.02036078,8.58833649,-0.01314554,0.00717498,0.00426394,9.22022488
760,17,9.97046491,-0.06878852,-0.00813784,0.02032382,8.58839041,-0.01323105,0.007254699999999999,0.00421395,9.22020432
761,0,9.668654,0.078713,0.040975,-0.021065,9.65975,0.013425,-0.049737,-0.05426,9.669056
761,1,9.66483444,0.0789427,0.04118697,-0.02051526,9.65599026,0.01352056,-0.04974685,-0.05399405,9.66488973
761,2,9.65869604,0.07937330000000001,0.04150459,-0.01914941,9.65004004,0.01389433,-0.04964614,-0.05294584,9.658128999999999
761,3,9.65239387,0.07929599,0.04180242,-0.02121934,9.64263381,0.01403388,-0.04956283,-0.0515,9.65091719
761,4,9.64327091,0.0775001,0.0391769,-0.01452775,9.63344315,0.01122413,-0.05033796,-0.05041488,9.64226006
761,5,9.63252955,0.07379517,0.03775901,-0.02178694,9.61946155,0.0148119,-0.05163918,-0.05596872,9.63012484
761,6,9.62142582,0.07237604,0.02869121,-0.009235799999999999,9.61209475,0.01147182,-0.05550849,-0.04659839,9.62364509
761,7,9.62545689,0.07026775,0.03132831,-0.01314925,9.61527764,0.01324336,-0.05517949999999999,-0.0485615,9.62578867
761,8,9.62859087,0.06754303,0.03059097,-0.02156835,9.61480331,0.02267296,-0.05774325,-0.05759668,9.62972338
761,9,9.63384624,0.06680614,0.03355474,-0.01765213,9.62144316,0.01887401,-0.05918492,-0.04871656,9.63311979
761,10,9.632006500000001,0.0685438,0.03479587,-0.01799935,9.61810219,0.01710923,-0.05767067,-0.05000975,9.63184443
761,11,9.6306652,0.06809012,0.03462957,-0.01860085,9.61956194,0.01816636,-0.05847114,-0.04785574,9.630367
761,12,9.63054324,0.06901422,0.03198737,-0.01837115,9.61900533,0.01967625,-0.0578905,-0.05024898,9.63050189
761,13,9.630697900000001,0.06907351,0.03306661,-0.01837031,9.61899611,0.01878105,-0.05798416,-0.04975758,9.63091351
761,14,9.631583599999999,0.07035156,0.035588,-0.01829564,9.61667632,0.0166153,-0.05765441,-0.05068794,9.63331209
761,15,9.63089685,0.06894372,0.03347761,-0.0185705,9.6189043,0.0186361,-0.05784999,-0.05000385,9.63085646
761,16,9.63087757,0.06895657,0.03380821,-0.01857514,9.61899659,0.01871325,-0.05773783,-0.05008249,9.63064051
761,17,9.63061659,0.06887108,0.03282488,-0.01849845,9.6189978,0.02118698,-0.05778168,-0.04945541,9.63053831
761,18,9.63094014,0.06907325,0.03401179,-0.01845359,9.61973112,0.01929436,-0.05745948,-0.05066382,9.63042523
761,19,9.63089141,0.06906647,0.03365886,-0.01856303,9.61941422,0.01934779,-0.05772355,-0.04998917,9.63055482
762,0,6.845607,0.0283,-0.034961,-3.366393,5.94337,0.055355,-0.064993,-0.057877,24.376005
762,1,6.84480174,0.02770644,-0.03469242,-3.3666275000000003,5.94218682,0.05562646,-0.06496998,-0.05779968,24.3778965
762,2,6.84575759,0.02828342,-0.03492553,-3.36646182,5.94339976,0.05548997,-0.06494683,-0.0578894,24.37735637
762,3,6.84501844,0.02792332,-0.03512333,-3.3662236000000005,5.94266401,0.05540896,-0.06503027,-0.05804803,24.37746257
762,4,6.84546709,0.02801519,-0.03488677,-3.36665759,5.94286912,0.05552651,-0.06505066,-0.05801033,24.37744011
762,5,6.84538359,0.02845123,-0.03492717,-3.36597399,5.94344213,0.05539218,-0.06507856,-0.05794249,24.37804621
762,6,6.84547018,0.02807748,-0.03512538,-3.36639744,5.94296882,0.05545923,-0.06506942,-0.05803168,24.37788208
762,7,6.84517494,0.02822743,-0.03491938,-3.36628597,5.94308051,0.05557513,-0.06512585,-0.05809114,24.37849465
762,8,6.84538311,0.02828894,-0.03505765,-3.36616403,5.94275991,0.05549481,-0.06519976,-0.05814332,24.37909358
762,9,6.84536307,0.027718700000000002,-0.0357088,-3.36642512,5.94279327,0.05541129,-0.06534827,-0.05836412,24.38033373
762,10,6.845267,0.02809883,-0.035488599999999995,-3.36624318,5.94255573,0.05581234,-0.06539174,-0.05841627,24.38087706
762,11,6.84511571,0.02827028,-0.03499385,-3.36616257,5.94233107,0.05544295,-0.06547649,-0.0585986,24.38213386
762,12,6.84507134,0.02822395,-0.03530422,-3.36609344,5.94224882,0.05589465,-0.06560272,-0.05867062,24.38306161
762,13,6.84493747,0.02835543,-0.03559932,-3.36611234,5.942200700000001,0.05607055,-0.06568491,-0.05881457,24.38416309
762,14,6.84494979,0.02812259,-0.03568928,-3.36576021,5.94219249,0.05635348,-0.06580047,-0.05897167,24.3857662
762,15,6.84467164,0.02848845,-0.03585529,-3.36570622,5.94204176,0.05637277,-0.06592343,-0.05915458,24.38781942
762,16,6.84444032,0.02872452,-0.03581691,-3.36548101,5.94186771,0.05627180000000001,-0.06599607,-0.05941905,24.38983358
762,17,6.84427811,0.02882148,-0.03572457,-3.36533995,5.94173701,0.05622437,-0.06602411,-0.05956979,24.39108871
762,18,6.84406229,0.02885259,-0.03557946,-3.36520954,5.94160494,0.05618279,-0.06608641,-0.05968397,24.39230635
762,19,6.84390617,0.02885779,-0.03549562,-3.36515951,5.94154326,0.05617582,-0.06613174,-0.05981231,24.39314352
763,0,6.649925,-0.024268,0.028648,-3.473107,5.992347,-0.12276,0.143894,-0.076743,24.459533
763,1,6.64853637,-0.02539499,0.02823319,-3.47356663,5.99194801,-0.12283368,0.14381602,-0.07687063,24.46038637
763,2,6.64972305,-0.02464023,0.02827448,-3.47305521,5.99241695,-0.12277160000000001,0.14388585,-0.07686528,24.46036815
763,3,6.64942233,-0.02468589,0.02846825,-3.47364736,5.99193551,-0.12230268,0.14394437,-0.07682003,24.46141339
763,4,6.64882536,-0.02458497,0.02826961,-3.47330485,5.99250074,-0.12261355,0.14396964,-0.07670239,24.46200904
763,5,6.64907525,-0.02473261,0.02759411,-3.47286545,5.99191251,-0.12266903,0.14427056,-0.07662638,24.4629181
763,6,6.6492609,-0.0247115,0.02793987,-3.4734321,5.99248972,-0.12225358,0.14427799,-0.07669545,24.46281514
763,7,6.64897721,-0.02464803,0.0282036,-3.47305567,5.99203377,-0.12229579,0.14439128,-0.07660411,24.46355524
763,8,6.64874255,-0.02459357,0.02793975,-3.47345468,5.99207851,-0.12250169,0.14457676,-0.07654343,24.46395044
763,9,6.64826814,-0.02478734,0.0277637,-3.47341649,5.99241401,-0.12189542,0.14487769,-0.07648086,24.46501247
763,10,6.64814543,-0.02478752,0.02798026,-3.47351226,5.99240204,-0.12199748,0.14510259,-0.07646432,24.46671489
763,11,6.647546000000001,-0.02465134,0.02788415,-3.47356972,5.99211743,-0.12183229,0.14575345,-0.07636272,24.46954031
763,12,6.64704192,-0.02482268,0.02804916,-3.47361532,5.99215035,-0.12172219,0.14656860000000002,-0.07635611,24.47222424
763,13,6.64658573,-0.02474373,0.02791454,-3.47366028,5.99216782,-0.12151968,0.14697381,-0.07623334,24.47498255
763,14,6.64653425,-0.02471826,0.02794807,-3.47355242,5.99212145,-0.12160554,0.14740711,-0.07625619,24.47592019
763,15,6.64665855,-0.024693400000000004,0.02795146,-3.47341391,5.99206435,-0.12178768,0.14767971,-0.07619418,24.47670969
763,16,6.64662949,-0.02459209,0.02790242,-3.47336781,5.99203839,-0.12188033,0.14786226,-0.07617788,24.47753922
764,0,6.665155,-0.070735,0.010291,-3.27202,5.69556,0.044372,-0.029814,-0.088274,15.543183
764,1,6.64449145,-0.07946629,0.01980787,-3.26781854,5.67819044,0.0426659,-0.02797546,-0.0871474,15.52689445
764,2,6.62695605,-0.0766256,0.02540064,-3.26148745,5.65987118,0.05312539,-0.02665937,-0.08307855,15.48497617
764,3,6.61298849,-0.06618541,0.02365812,-3.25258637,5.65247718,0.0811525,-0.03458422,-0.07932322,15.38879094
764,4,6.61082894,-0.06952080000000001,0.02258161,-3.25138452,5.64972968,0.06330143,-0.02532516,-0.08785451,15.4293111
764,5,6.61706415,-0.0737485,0.02259864,-3.25590237,5.65266032,0.056724800000000006,-0.02437389,-0.08830425,15.45754744
764,6,6.62209608,-0.07591062,0.02255883,-3.25881402,5.65547483,0.05453824,-0.0247265,-0.08799297,15.47257998
764,7,6.61757833,-0.07462912,0.02091394,-3.25567991,5.6522065999999995,0.05488905,-0.02381035,-0.09052455,15.46073303
764,8,6.61380457,-0.07298717,0.02197857,-3.25265775,5.65056514,0.05233235,-0.02027778,-0.0951219,15.46118808
764,9,6.6130245,-0.07146888,0.02120554,-3.25253888,5.65130426,0.05430751,-0.02251975,-0.09373179,15.45428866
764,10,6.611888900000001,-0.07082266,0.01951012,-3.25171025,5.65126172,0.053590399999999996,-0.02332457,-0.0949977,15.45545237
764,11,6.61077072,-0.06976068,0.01894383,-3.25093577,5.65142685,0.05489031,-0.02432105,-0.09374687,15.45018831
764,12,6.60973752,-0.06974948,0.01829945,-3.25025997,5.65100829,0.05467654,-0.02412124,-0.09437529,15.44996259
764,13,6.60934476,-0.06969044,0.01827633,-3.24994407,5.65079533,0.05446867,-0.02374221,-0.0945737,15.45002626
764,14,6.60914703,-0.06965188,0.01803061,-3.24975331,5.65069307,0.05392611,-0.02351331,-0.09495395,15.45138172
764,15,6.60912233,-0.06946318,0.01771983,-3.24961391,5.65074456,0.05345216,-0.02353283,-0.09512975,15.45279045
764,16,6.60909841,-0.06921944,0.01733147,-3.24946978,5.65085856,0.05320147,-0.02372174,-0.09516553,15.45371677
764,17,6.6090079,-0.06892198,0.0169354,-3.24926547,5.65096511,0.05317726,-0.02394685,-0.09512911,15.45403725
764,18,6.60883323,-0.06854869,0.01642253,-3.24898092,5.65106815,0.05333137,-0.02420965,-0.09507881,15.4539136
764,19,6.60860912,-0.06817732,0.015863299999999997,-3.24866139,5.65112845,0.05357719,-0.02445295,-0.09506593,15.45354535
764,20,6.60842365,-0.06790919,0.01533534,-3.24838554,5.65113332,0.05375992,-0.02465602,-0.09510108,15.45328027
764,21,6.6083223,-0.06774336,0.01492046,-3.24820913,5.65112253,0.05392136,-0.02485596,-0.09510464,15.45311045
765,0,4.9142,0.020148,0.004384,-2.474258,4.245185,-0.007142,-0.01252,0.015428,13.347692
765,1,4.91448562,0.02026001,0.00441458,-2.47427741,4.24554954,-0.00716622,-0.01252351,0.01544562,13.347795000000001
765,2,4.91426618,0.02016699,0.00440563,-2.47427714,4.2452904,-0.00716334,-0.01251552,0.01543405,13.34775047
766,0,5.257581,-0.084858,0.013141,-2.554624,4.595254,0.000151,-0.036016,-0.021923,14.07356
766,1,5.21151619,-0.11046352,0.01298448,-2.55563885,4.54264563,0.00029089,-0.03598752,-0.02191342,14.06291168
766,2,5.2409952,-0.09177880000000001,0.01360592,-2.55305038,4.57745391,0.00039493,-0.03742796,-0.02084123,14.06675589
766,3,5.23584874,-0.09469976,0.01359642,-2.553756,4.57156848,-0.00011098,-0.03889422,-0.02025297,14.06465265
766,4,5.22618958,-0.09010510000000001,0.01442609,-2.54608106,4.56540252,0.00025878,-0.03908978,-0.02001811,14.05972234
766,5,5.22820932,-0.09039865,0.01463556,-2.54773749,4.56670317,0.00102621,-0.03991301,-0.01917593,14.05753113
766,6,5.2289629,-0.08810827,0.014577799999999998,-2.54649023,4.56890924,0.00106259,-0.0399997,-0.01966589,14.05775441
766,7,5.22789346,-0.08601896,0.01476776,-2.54441981,4.568188,0.00113551,-0.03995761,-0.01960083,14.05587958
766,8,5.22438564,-0.08345128,0.0149766,-2.54166286,4.56813697,0.00142017,-0.0399684,-0.01951689,14.05212468
766,9,5.22543287,-0.08290821,0.0149768,-2.54104008,4.56678685,0.00136433,-0.04003191,-0.01956158,14.05138016
766,10,5.22555936,-0.08342599,0.01479484,-2.54159794,4.56740155,0.00093455,-0.03991376,-0.01953712,14.05148554
766,11,5.22550903,-0.08331592,0.01456537,-2.54168899,4.56769267,0.00076604,-0.03985153,-0.01962959,14.05063051
766,12,5.22537262,-0.08296622,0.01423794,-2.54103922,4.56784827,0.00054782,-0.03973018,-0.01967085,14.04869994
766,13,5.22540291,-0.08222864,0.01396668,-2.54084459,4.56765106,0.0003484,-0.03971416,-0.01981315,14.04702201
766,14,5.2256014,-0.08220655,0.01377296,-2.54055047,4.56761293,0.00034392,-0.03965332,-0.01984153,14.04601916
766,15,5.225897,-0.08229411,0.01356098,-2.54049725,4.56763557,0.00040839,-0.03957065,-0.01989441,14.04459212
766,16,5.22620335,-0.08243795,0.01335833,-2.54069728,4.56772789,0.0003072,-0.03945101,-0.01994968,14.04322018
766,17,5.22641064,-0.08258263,0.01332345,-2.54099322,4.56783012,0.00026975,-0.03932968,-0.02000019,14.04230724
767,0,26.03209416,0.05744989,0.08525025,-0.02347854,6.47109913,0.01069983,-1.33686806,-0.0089219,5.89926218
768,0,9.616505,-0.070496,0.047039,-0.073041,9.574439,0.04623,0.038169,0.044396,9.647293
768,1,9.6165435,-0.07044089,0.04704105,-0.07303236,9.57448657,0.04618475,0.03818621,0.04438298,9.64728158
768,2,9.61673152,-0.07011334,0.04721246,-0.07288614,9.57480814,0.0458635,0.038375900000000004,0.0441793,9.647065099999999
768,3,9.61672089,-0.06992987,0.04735399,-0.07279099,9.57489255,0.04574358,0.03854194,0.04406721,9.64693074
768,4,9.61662428,-0.06965039,0.04766514,-0.07258161,9.57495527,0.045574800000000006,0.03884669,0.04388438,9.64672256
768,5,9.61648621,-0.06948562,0.04789285,-0.07244025,9.57490699,0.04553672,0.03905118,0.04376905,9.64666338
768,6,9.61635707,-0.06933584,0.0481211,-0.07229496,9.57482275,0.04550787,0.0392119,0.04368578,9.64669475
768,7,9.616303199999999,-0.06924884,0.04824609,-0.07219054,9.57473884,0.04549202,0.0392754,0.04364183,9.64682731
768,8,9.61629868,-0.06913495,0.04835005,-0.07207543,9.57465405,0.0454341,0.03933051,0.04359643,9.64699884
768,9,9.61633045,-0.06902589999999999,0.0484186,-0.07195468,9.5745818,0.04535959,0.03937843,0.0435399,9.64712385
768,10,9.61636262,-0.06887695,0.04849528,-0.07180410000000001,9.57448248,0.04526036,0.03946694,0.0434472,9.64720671
768,11,9.61637375,-0.06877013,0.04856347,-0.07167256,9.57439304,0.04519501,0.03953873,0.04337053,9.64723759
768,12,9.616357199999998,-0.06864226,0.04865041,-0.07151869,9.57424964,0.04514673,0.03961793,0.04328127,9.64725032
768,13,9.61634145,-0.068569,0.04871199,-0.07141162,9.57414,0.04513538,0.0396625,0.04321342,9.64729497
768,14,9.61634788,-0.06847586,0.04875181,-0.07128291,9.5739931,0.04512147,0.039680099999999996,0.04312083,9.64738983
768,15,9.61636018,-0.06843017,0.04876312,-0.07122135,9.57394314,0.04510756,0.03966622,0.04307844,9.64745179
768,16,9.61639949,-0.06835126,0.04873913,-0.07114658,9.57387867,0.04506732,0.03964523,0.0430199,9.64752249
768,17,9.61644709,-0.0683136,0.04870612,-0.071099,9.57384341,0.04501733,0.0396194,0.04297305,9.64753601
768,18,9.61651394,-0.06825949,0.0486456,-0.07106491,9.57378039,0.04494673,0.03958502,0.04291211,9.64752373
768,19,9.61654491,-0.06824737,0.04860949,-0.07105608,9.57374418,0.04490431,0.03956553,0.04286307,9.64748698
768,20,9.616605900000001,-0.06824333,0.04857532,-0.07104886,9.57367641,0.04483345,0.03954907,0.0427671,9.64742593
768,21,9.61663779,-0.06825458,0.04854965,-0.07107977,9.57364171,0.04479068,0.03951087,0.042732900000000004,9.64739806
768,22,9.61674226,-0.06830800000000001,0.04851078,-0.071167,9.57360025,0.04468952,0.03940086,0.04263589,9.64733931
768,23,9.61676747,-0.06833408,0.04849695,-0.07118821,9.573614599999999,0.04466604,0.03936745,0.04263114,9.6473356
768,24,9.616800099999999,-0.06836879,0.04847463,-0.07120128,9.57364177,0.04460882,0.03932449,0.04260648,9.64733022
768,25,9.61680061,-0.06838362,0.04847009,-0.07121074,9.57365701,0.04461307,0.03931184,0.042597300000000005,9.64731511
768,26,9.61678796,-0.06842833,0.04846278,-0.07124621,9.57370314,0.04462054,0.03928317,0.042576199999999995,9.64727134
769,0,5.392,-0.091448,0.0224,-2.616559,4.715434,-0.010127,-0.059516,-0.000752,14.404764
769,1,5.33907624,-0.12084436,0.02220329,-2.61764496,4.65495935,-0.01010058,-0.05946194,-0.00067668,14.39175772
769,2,5.37207343,-0.10046131,0.02207802,-2.61573061,4.69369722,-0.01031664,-0.06143151,0.00044725,14.39662046
769,3,5.36381596,-0.10180789999999999,0.02258144,-2.61377187,4.68552076,-0.01126901,-0.0626693,0.00075471,14.39346545
769,4,5.35656061,-0.09966972,0.02185813,-2.61039752,4.680448,-0.0112602,-0.06339111,0.00165788,14.38745509
769,5,5.356171,-0.09716356,0.0222427,-2.60797101,4.68054535,-0.01173998,-0.06394257,0.00154273,14.384952499999999
769,6,5.35503322,-0.09273598,0.0226975,-2.60348752,4.68210688,-0.01250309,-0.06311143,0.00115989,14.38327986
769,7,5.35538275,-0.09125231,0.02260894,-2.60250597,4.68260503,-0.01214163,-0.06292637,0.00148063,14.38077992
769,8,5.35396953,-0.09004538,0.02188118,-2.60025393,4.68178567,-0.01151707,-0.06261121,0.00144161,14.37813414
769,9,5.35331554,-0.09014877,0.02231426,-2.59977295,4.68129755,-0.01183664,-0.06238764,0.00159473,14.37700293
769,10,5.3530263,-0.08950802,0.022470900000000002,-2.59953471,4.6811557,-0.01182196,-0.06208997,0.00161769,14.37561416
769,11,5.3531523000000005,-0.08937772,0.02258293,-2.59878991,4.68142491,-0.01161272,-0.06154819,0.00177168,14.37347746
769,12,5.35365278,-0.08878456,0.02267462,-2.59856944,4.68160064,-0.01119249,-0.06101327,0.00173383,14.37025954
769,13,5.3538793,-0.08892937,0.02263334,-2.59866685,4.68204497,-0.01086038,-0.06076231,0.00173058,14.36839722
769,14,5.35437506,-0.08896353,0.0225748,-2.59884052,4.681888900000001,-0.01062224,-0.06070936,0.00163021,14.36735964
769,15,5.35451632,-0.08906502,0.02252791,-2.59939617,4.68213887,-0.01037255,-0.06068687,0.00146749,14.36544293
769,16,5.35465199,-0.08899368,0.02257796,-2.59939189,4.68210737,-0.01037404,-0.06067756,0.00146969,14.36417037
770,0,25.84492935,0.00207655,0.15080126,0.00172608,6.40896107,-0.0009378,-1.33731914,-0.0004986000000000001,5.84158365
771,0,24.820647,-0.001708,0.369788,-0.011965,6.184407,0.006231,-1.456076,-0.005299,5.70472
771,1,24.80166985,0.00249171,0.36807787,-0.01154758,6.16601161,0.00415022,-1.46483988,-0.00889009,5.69535966
771,2,24.80149119,0.0051757,0.36913983,-0.01379748,6.15129315,0.00633186,-1.46407168,-0.00953296,5.69009729
771,3,24.80639093,0.00644499,0.36936083,-0.01545103,6.146664299999999,0.00495566,-1.46260907,-0.00764335,5.68396527
771,4,24.80426422,0.00615521,0.37190865,-0.01350283,6.15120873,0.00465841,-1.46320858,-0.00759748,5.67995054
771,5,24.79944717,0.00559132,0.37444483,-0.0112346,6.15396401,0.00435261,-1.46338911,-0.00865857,5.67874515
771,6,24.79614995,0.00552233,0.37628651,-0.0105339,6.15420324,0.00441414,-1.46276987,-0.00941935,5.678408900000001
771,7,24.79389894,0.00577961,0.37776215,-0.01049448,6.15306755,0.00462877,-1.46235432,-0.0100308,5.67839019
771,8,24.79513341,0.0061646999999999995,0.37785029,-0.01125662,6.15104698,0.00526619,-1.46189498,-0.01001874,5.67845708
771,9,24.79565804,0.00617634,0.37783333,-0.01136918,6.15084514,0.00521372,-1.46187116,-0.00999083,5.67828304
771,10,24.79507226,0.00620778,0.378121,-0.01125969,6.15094907,0.00522702,-1.4619719,-0.00991515,5.67826834
771,11,24.79461912,0.00615298,0.37824197,-0.01122947,6.15103446,0.00525715,-1.46201211,-0.00987103,5.67832466
771,12,24.79419448,0.00614081,0.37834163,-0.01120691,6.15107162,0.00533835,-1.46196837,-0.00984029,5.6784004999999995
772,0,10.358736,-0.031527,-0.019519,0.033296,8.878943,0.00701,0.073515,-0.003643,9.464758
772,1,10.32000072,-0.02673909,-0.02899612,0.03587682,8.85053293,0.00784616,0.06799779,-0.00228486,9.44046852
772,2,10.30593717,-0.02618066,-0.02677669,0.03602767,8.84511344,0.01045077,0.06820174,-0.0012985,9.43445311
772,3,10.30259676,-0.02652461,-0.02537428,0.03551742,8.8442675,0.01061439,0.06930702,-0.00124487,9.43409889
772,4,10.301677999999999,-0.02764499,-0.02258685,0.034826199999999995,8.84465837,0.01050001,0.07092356,-0.00136303,9.43561168
772,5,10.30224432,-0.0284259,-0.02139722,0.03427293,8.84515381,0.00999846,0.07154091,-0.00160111,9.43691719
772,6,10.30268733,-0.02955198,-0.02009919,0.03363509,8.84540061,0.00954879,0.07198495,-0.00185054,9.43816656
772,7,10.3022355,-0.03047612,-0.01960172,0.03313087,8.84528107,0.0093959,0.07208498,-0.00196814,9.43879165
772,8,10.30115427,-0.03151715,-0.01931087,0.03268839,8.844949699999999,0.00949847,0.07210485,-0.00199637,9.43922187
772,9,10.29991998,-0.03250325,-0.01915095,0.03235151,8.84465591,0.00966287,0.07213826,-0.00202299,9.43966142
772,10,10.29876314,-0.03347623,-0.01891005,0.03206483,8.84449924,0.00982066,0.07221291,-0.00211124,9.44034556
772,11,10.29797069,-0.03428009,-0.01863662,0.03181036,8.84454319,0.00986645,0.07227576,-0.00230558,9.44122834
772,12,10.29753458,-0.0348519,-0.01838083,0.03156171,8.84471529,0.00982213,0.07226911,-0.00258255,9.44214131
772,13,10.29715447,-0.03529259,-0.01819683,0.03125462,8.84491197,0.00975145,0.07216786,-0.00290588,9.443022599999999
772,14,10.29662895,-0.03569689,-0.01814231,0.03086867,8.84506243,0.0097011,0.07197395,-0.00324674,9.44382101
772,15,10.29586902,-0.03607825,-0.01819827,0.03043346,8.84514306,0.00968568,0.07172658,-0.0035696999999999994,9.44452247
772,16,10.29501918,-0.03643624,-0.01841697,0.03002842,8.84515864,0.00969559,0.0714596,-0.00380628,9.44508513
772,17,10.29439981,-0.03662496,-0.01865394,0.029785000000000002,8.84517074,0.00968509,0.07126563,-0.00392455,9.44543679
772,18,10.2939554,-0.03673036,-0.018918200000000003,0.02962373,8.84520786,0.0096036,0.07109486,-0.0040018,9.44574916
772,19,10.29367257,-0.03676892,-0.01917825,0.02951893,8.84527678,0.00946605,0.07093077,-0.00406438,9.44605748
772,20,10.29347805,-0.03674027,-0.01952982,0.02943813,8.84537074,0.00927678,0.07072287,-0.00411526,9.44636024
772,21,10.2932933,-0.03673271,-0.01977773,0.02937199,8.84544315,0.00909634,0.07055755,-0.00418075,9.44664114
772,22,10.29308078,-0.03667756,-0.02013415,0.02931798,8.84550949,0.00889752,0.07035119,-0.00422514,9.44688189
772,23,10.29286462,-0.03662251,-0.02045743,0.02928803,8.84553761,0.00872665,0.07018422,-0.00423846,9.44704336
773,0,10.040861,0.571429,0.154705,-2.70386,4.177132,0.011709,-0.210352,-0.174425,13.552624
773,1,10.04055426,0.5711725000000001,0.15474084,-2.70288486,4.17703056,0.01156773,-0.21039917,-0.17431701,13.55344454
773,2,10.04061034,0.571137,0.15472907,-2.70386391,4.17726253,0.01156873,-0.21068402,-0.17427528,13.55359603
773,3,10.04107252,0.57149386,0.1546813,-2.70368811,4.17670386,0.01169924,-0.21070551,-0.17434096,13.55315082
773,4,10.04097569,0.5716304,0.15455253,-2.70314883,4.17747541,0.01156827,-0.21071838,-0.17435451,13.55327423
773,5,10.04071718,0.57127226,0.15460002,-2.70347989,4.17695749,0.01155484,-0.21075343,-0.1743364,13.55350568
773,6,10.04096284,0.57138328,0.15454789,-2.70329891,4.1770941,0.01148713,-0.21090258,-0.17426497,13.55405896
773,7,10.04078449,0.57140449,0.15428339,-2.70306264,4.17697238,0.01129389,-0.2112188,-0.17425675,13.554360399999998
773,8,10.04093532,0.5713475,0.15419025,-2.70301393,4.1768296000000005,0.01130298,-0.21142612,-0.17425893,13.55472603
774,0,6.098291,-0.099465,-0.031355,-3.019396,5.351425,0.021992,0.083796,-0.017859,24.673338
774,1,6.09838691,-0.09935412,-0.03154941,-3.01943178,5.35147661,0.02199792,0.08371481,-0.01783313,24.67216394
774,2,6.09840009,-0.09939276,-0.03151548,-3.01946052,5.35149188,0.02194894,0.08382006,-0.01790678,24.67261377
775,0,10.081067,0.012729,-0.448678,5.064647,3.283763,-0.251669,-1.67968,-0.521796,15.103274
775,1,10.08220875,0.014746,-0.44688445,5.06597682,3.2818072999999996,-0.25075364,-1.6844971000000002,-0.5208435,15.115307699999999
775,2,10.08118215,0.01516351,-0.44527397,5.06558844,3.28132506,-0.2504799,-1.68296506,-0.51953157,15.12092189
775,3,10.07960043,0.01545611,-0.44415879,5.06485174,3.28113705,-0.25074741,-1.68236092,-0.51894193,15.1246483
775,4,10.07784343,0.01542295,-0.44378623,5.06407556,3.28114596,-0.25132655,-1.68334412,-0.51873822,15.12627046
775,5,10.07660258,0.01516607,-0.44404248,5.06357561,3.28121708,-0.25182501,-1.68498788,-0.51904101,15.12589333
775,6,10.07564491,0.01476281,-0.44447705,5.06328342,3.28125223,-0.2520577,-1.68653354,-0.51936562,15.1246687
775,7,10.07504324,0.01445485,-0.44473297,5.0631699999999995,3.28124474,-0.25199788,-1.68717835,-0.51951058,15.12384149
775,8,10.07461228,0.01434202,-0.44479385,5.06312675,3.28123667,-0.25187099,-1.68753447,-0.51942839,15.123641000000001
775,9,10.07441746,0.01428722,-0.44477109,5.06316051,3.28121602,-0.25175984,-1.68727191,-0.519331,15.12375143
776,0,5.266807,0.028153,0.010283,-2.657843,4.5465,-0.019354,-0.024971,0.038526,13.910767
776,1,5.24245571,0.02841438,0.00697203,-2.64533933,4.52690653,-0.01279192,-0.03195721,0.04365057,13.89779589
776,2,5.23367551,0.029695,0.00902448,-2.64108834,4.51921668,-0.01345469,-0.0307007,0.04294058,13.89245314
776,3,5.23310046,0.02956225,0.00954804,-2.64112876,4.5181093,-0.01436875,-0.02980274,0.04187435,13.89163676
776,4,5.23318897,0.0292008,0.01000184,-2.64146264,4.51794941,-0.01528594,-0.02932969,0.04116134,13.89183446
776,5,5.23320549,0.02900887,0.01014507,-2.64166475,4.51801853,-0.01589414,-0.02911159,0.04080601,13.89235667
776,6,5.233132299999999,0.02894444,0.0102905,-2.64178279,4.51812141,-0.01645473,-0.02885204,0.04058421,13.89293804
776,7,5.23305172,0.02898922,0.01032257,-2.64182745,4.51814958,-0.01676491,-0.02861086,0.04050359,13.89328164
776,8,5.23294968,0.02906688,0.01036252,-2.64187031,4.51810334,-0.01712108,-0.02828326,0.0404289,13.89369312
776,9,5.23298267,0.02910035,0.01029021,-2.64189937,4.51808772,-0.01728999,-0.02804963,0.04035408,13.89365564
776,10,5.23306069,0.029099400000000004,0.010233299999999999,-2.64192956,4.51804896,-0.01752676,-0.02778338,0.04024455,13.89356876
777,0,26.162491,0.007237,0.100715,-0.005538,6.495955,0.008553,-1.302094,-0.0053,5.917171
777,1,26.16249669,0.00722336,0.10070308,-0.00551219,6.49599063,0.00867072,-1.30191843,-0.00526175,5.91704891
777,2,26.16253228,0.00721181,0.1006729,-0.00559125,6.49582275,0.00847441,-1.30179303,-0.00528679,5.91763834
